database_id	genome_size	CDS	rRNA	repeat_region	tRNA
streptococcus_00385	1985571	1952	3	45
streptococcus_05192	1989632	1959	5	44
streptococcus_07581	2105173	2090	3	44
streptococcus_00386	2097242	2093	6	47
streptococcus_05193	1988231	1943	3	44
streptococcus_07582	2122501	2105	3	36
streptococcus_00387	2122390	2097	7	32
streptococcus_05194	2122643	2089	3	46
streptococcus_07583	2153152	2115	3	37
streptococcus_00388	1930238	1816	3	28
streptococcus_05195	2016061	2024	5	41
streptococcus_00389	2217476	2081	12	56
streptococcus_07584	2124447	2110	3	36
streptococcus_05196	2152653	2164	4	47
streptococcus_07585	2175272	2162	3	38
streptococcus_00390	1973165	1860	9	62
streptococcus_05197	1966571	1931	5	45
streptococcus_00391	2063411	1998	3	44
streptococcus_07586	2190163	2145	4	43
streptococcus_05198	1991596	1950	4	44
streptococcus_00392	1935728	1816	1	37
streptococcus_07587	1968889	1916	3	43
streptococcus_05199	2085155	2085	5	45
streptococcus_00393	1872679	1743	1	39
streptococcus_07588	2088905	2017	4	39
streptococcus_05200	2046431	2011	3	44
streptococcus_00394	1914702	1785	1	39
streptococcus_07589	2051908	2045	3	37
streptococcus_05201	1980015	1949	3	44
streptococcus_00395	1921647	1817	3	28
streptococcus_07590	2227902	2237	5	38
streptococcus_05202	1991946	1958	3	44
streptococcus_00396	1970005	1854	3	27
streptococcus_07591	2053507	2001	3	42
streptococcus_05203	2086930	2058	4	46
streptococcus_00397	2049191	2046	4	44
streptococcus_07592	2227292	2217	4	42
streptococcus_05204	2029291	2001	4	46
streptococcus_00398	2125984	2139	4	46
streptococcus_07593	2120110	2066	3	38
streptococcus_05205	1980495	1957	4	44
streptococcus_00399	2129528	2142	4	46
streptococcus_07594	2039132	2035	3	38
streptococcus_05206	2013963	2015	4	46
streptococcus_00400	2111003	2071	3	44
streptococcus_07595	2100997	2091	3	37
streptococcus_05207	1989634	1952	4	44
streptococcus_00401	2096031	2104	4	46
streptococcus_05208	2090622	2078	4	46
streptococcus_07596	2057964	2008	3	38
streptococcus_00402	2091988	2086	4	47
streptococcus_05209	2153873	2133	4	47
streptococcus_07597	2140109	2112	3	39
streptococcus_00403	2076393	2019	3	45
streptococcus_05210	2014434	2012	3	44
streptococcus_07598	2222919	2228	3	40
streptococcus_00404	1998154	1861	3	36
streptococcus_05211	2094466	2087	4	45
streptococcus_07599	2165829	2168	3	45
streptococcus_00405	2061252	2083	3	47
streptococcus_05212	1990591	1951	4	44
streptococcus_07600	2157313	2113	3	35
streptococcus_00406	1969096	1841	3	28
streptococcus_05213	2102641	2124	4	44
streptococcus_00407	1963147	1816	4	29
streptococcus_07601	2140427	2129	3	34
streptococcus_05214	2108350	2075	4	46
streptococcus_00408	1977578	1845	3	28
streptococcus_07602	2143971	2124	3	35
streptococcus_05215	2049056	2009	5	46
streptococcus_00409	1991956	1861	4	27
streptococcus_07603	2074973	2004	3	34
streptococcus_05216	2024620	2023	5	45
streptococcus_00410	2228089	2049	12	57
streptococcus_07604	2195230	2171	3	42
streptococcus_05217	2105132	2072	4	46
streptococcus_00411	2041744	2033	3	44
streptococcus_07605	2012095	1999	3	37
streptococcus_05218	2061811	2037	4	44
streptococcus_00412	2105900	2059	3	53
streptococcus_07606	2080142	2058	3	38
streptococcus_05219	2075192	2032	5	45
streptococcus_00413	2130857	2138	3	46
streptococcus_07607	2012102	1971	3	35
streptococcus_05220	2105444	2078	3	45
streptococcus_00414	2017119	1917	3	34
streptococcus_07608	2129861	2111	5	43
streptococcus_05221	2048097	2019	5	47
streptococcus_00415	1925853	1827	4	28
streptococcus_07609	2059661	2016	3	37
streptococcus_05222	1989656	1951	3	44
streptococcus_00416	1809266	1694	1	36
streptococcus_07610	2239448	2239	3	38
streptococcus_00417	2096858	2074	3	45
streptococcus_05223	1993263	1961	3	44
streptococcus_07611	2029918	2024	3	37
streptococcus_00418	2235043	2040	5	45
streptococcus_05224	2033772	2004	4	46
streptococcus_07612	2158810	2134	3	39
streptococcus_05225	1992400	1958	4	45
streptococcus_00419	2419804	2271	5	46
streptococcus_07613	2174965	2188	3	40
streptococcus_05226	2071410	2079	4	45
streptococcus_00420	2060465	2043	4	44
streptococcus_07614	2198610	2178	5	38
streptococcus_05227	2118341	2071	4	45
streptococcus_00421	2090322	2048	3	45
streptococcus_07615	2012269	1988	3	38
streptococcus_05228	2047583	2005	4	40
streptococcus_00422	2003229	1878	3	32
streptococcus_07616	2194956	2164	3	39
streptococcus_05229	2163566	2156	3	40
streptococcus_00423	2244278	2249	3	32
streptococcus_07617	2144412	2163	4	38
streptococcus_05230	2044084	2011	3	48
streptococcus_00424	2016297	1949	3	42
streptococcus_07618	2090837	2105	3	35
streptococcus_05231	1994488	1952	4	46
streptococcus_00425	1961974	1835	4	29
streptococcus_07619	2166916	2113	4	39
streptococcus_05232	2089864	2053	3	44
streptococcus_00426	1816188	1699	1	35
streptococcus_07620	2002217	1970	3	37
streptococcus_00427	1890503	1768	1	37
streptococcus_05233	2159849	2143	4	43
streptococcus_07621	2090726	2096	3	36
streptococcus_00428	1818201	1698	1	39
streptococcus_05234	2037745	2027	4	45
streptococcus_00429	1879409	1763	1	39
streptococcus_07622	2127901	2134	3	39
streptococcus_05235	2061983	2043	4	45
streptococcus_00430	2022583	1990	3	38
streptococcus_07623	2106650	2073	3	38
streptococcus_05236	2055117	2021	5	46
streptococcus_00431	2076106	2065	3	45
streptococcus_07624	2097052	2046	4	46
streptococcus_05237	2111213	2071	3	47
streptococcus_00432	2092051	2046	4	44
streptococcus_07625	2049356	2009	3	38
streptococcus_05238	2117039	2112	3	47
streptococcus_00433	2026442	1987	3	45
streptococcus_07626	2086792	2033	3	44
streptococcus_05239	1988543	1951	3	44
streptococcus_00434	2016068	1982	4	44
streptococcus_07627	2117203	2054	3	37
streptococcus_05240	2004427	2010	6	44
streptococcus_00435	2024902	2004	3	45
streptococcus_07628	2067000	2047	3	36
streptococcus_05241	2014112	2008	4	45
streptococcus_00436	2031058	1994	4	48
streptococcus_07629	2116902	2092	3	38
streptococcus_05242	1999874	1955	4	44
streptococcus_00437	2107638	2122	4	45
streptococcus_07630	2122121	2132	3	36
streptococcus_05243	2130466	2132	3	45
streptococcus_00438	2106192	2121	4	45
streptococcus_07631	2036880	1996	3	37
streptococcus_05244	2106371	2117	4	45
streptococcus_00439	2058840	2027	4	46
streptococcus_07632	2165153	2144	3	39
streptococcus_05245	2082242	2065	3	45
streptococcus_00440	2114112	2101	3	43
streptococcus_07633	2050620	2023	6	34
streptococcus_05246	2055214	2029	5	45
streptococcus_00441	2367282	2247	5	48
streptococcus_07634	2129924	2111	3	37
streptococcus_05247	2032235	1974	4	45
streptococcus_00442	2233260	2043	5	45
streptococcus_05248	1991338	1962	3	44
streptococcus_07635	2082723	2070	3	38
streptococcus_00443	2138071	2135	4	47
streptococcus_05249	2155142	2150	4	45
streptococcus_07636	2195266	2166	4	39
streptococcus_00444	2072927	2021	3	27
streptococcus_05250	2245106	2304	3	46
streptococcus_07637	2171785	2168	7	45
streptococcus_00445	2075877	2023	3	27
streptococcus_05251	2027876	1997	4	47
streptococcus_07638	2232104	2222	3	39
streptococcus_00446	2076790	2038	3	30
streptococcus_05252	2131369	2144	3	48
streptococcus_07639	2084646	2040	3	36
streptococcus_00447	1800548	1683	1	35
streptococcus_05253	1991698	1953	5	45
streptococcus_07640	2044505	1971	3	36
streptococcus_00448	1822635	1702	1	36
streptococcus_05254	2006004	1982	5	46
streptococcus_07641	2147621	2145	4	39
streptococcus_00449	1897877	1769	1	36
streptococcus_05255	1996293	1970	4	45
streptococcus_00450	1882948	1762	1	38
streptococcus_07642	2143545	2144	3	39
streptococcus_05256	1980980	1970	4	41
streptococcus_00451	1819735	1690	1	39
streptococcus_07643	2104973	2087	3	39
streptococcus_00452	2122164	2092	4	46
streptococcus_05257	2058563	2026	3	46
streptococcus_07644	2184765	2155	3	33
streptococcus_00453	2116154	2087	4	47
streptococcus_05258	1980291	1952	3	45
streptococcus_07645	2173253	2169	3	40
streptococcus_05259	2060688	2004	4	47
streptococcus_00454	2155749	2142	5	47
streptococcus_07646	2210198	2203	3	37
streptococcus_05260	2070821	2096	3	45
streptococcus_00455	2346107	2193	5	45
streptococcus_07647	2110174	2086	3	37
streptococcus_05261	2125131	2147	3	42
streptococcus_00456	2075691	2015	4	45
streptococcus_07648	2214025	2215	3	40
streptococcus_05262	1987839	1956	3	44
streptococcus_00457	2221701	2223	4	41
streptococcus_07649	2062865	2022	3	35
streptococcus_05263	2158998	2155	3	47
streptococcus_00458	2213711	2207	4	42
streptococcus_07650	2057818	2019	3	36
streptococcus_05264	2081805	2055	5	45
streptococcus_00459	2171235	2152	3	34
streptococcus_07651	2080997	2057	3	37
streptococcus_05265	2126940	2141	3	46
streptococcus_00460	2030921	1892	15	65
streptococcus_07652	2115532	2064	3	37
streptococcus_05266	2077274	2062	4	47
streptococcus_00461	1985427	1923	3	47
streptococcus_07653	2215155	2218	4	34
streptococcus_05267	2040285	2012	4	45
streptococcus_00462	2033982	1999	3	34
streptococcus_07654	2140554	2121	3	36
streptococcus_05268	1989743	1937	3	48
streptococcus_00463	2026545	1989	4	46
streptococcus_07655	2255490	2259	3	37
streptococcus_05269	1974839	1954	4	40
streptococcus_00464	1921448	1901	18	67
streptococcus_07656	2192987	2175	4	36
streptococcus_05270	1991319	1954	4	44
streptococcus_00465	1921169	1901	18	67
streptococcus_07657	2087931	2031	3	38
streptococcus_05271	2009691	1967	4	45
streptococcus_00466	2162773	2079	21	47
streptococcus_07658	2130852	2127	3	36
streptococcus_05272	2090619	2073	3	45
streptococcus_00467	2029419	1985	3	34
streptococcus_07659	2065125	2023	3	36
streptococcus_05273	2092472	2050	3	44
streptococcus_00468	2101819	2105	5	44
streptococcus_07660	2059526	2037	3	37
streptococcus_05274	2040019	2015	4	46
streptococcus_00469	2088766	2073	4	42
streptococcus_07661	2121657	2116	3	35
streptococcus_05275	2122660	2131	4	44
streptococcus_00470	2083414	2063	3	37
streptococcus_07662	2076519	2047	3	36
streptococcus_05276	2050793	2019	4	46
streptococcus_00471	2148975	2171	6	45
streptococcus_07663	2205107	2195	3	38
streptococcus_05277	2067579	2036	5	45
streptococcus_00472	1981203	1961	2	42
streptococcus_05278	2053402	2023	5	46
streptococcus_07664	2125793	2127	3	37
streptococcus_00473	1984020	1862	3	28
streptococcus_05279	2057713	2028	3	45
streptococcus_07665	2129301	2113	3	33
streptococcus_00474	2002612	1895	3	43
streptococcus_05280	1992514	1958	5	45
streptococcus_07666	2157670	2143	3	37
streptococcus_00475	1941227	1823	1	37
streptococcus_05281	1968096	1939	4	45
streptococcus_00476	2080016	2034	7	36
streptococcus_07667	1967173	1928	3	37
streptococcus_05282	2113290	2071	3	46
streptococcus_00477	1993554	1950	3	44
streptococcus_07668	2159836	2169	3	37
streptococcus_05283	2061400	2041	4	46
streptococcus_00478	2062911	2085	3	45
streptococcus_07669	2137752	2111	3	35
streptococcus_05284	2120060	2126	4	46
streptococcus_00479	2181385	2127	4	54
streptococcus_07670	2118288	2104	3	34
streptococcus_05285	2015043	2016	5	44
streptococcus_00480	1893353	1738	9	32
streptococcus_07671	2172135	2181	3	35
streptococcus_05286	2082467	2041	3	44
streptococcus_00481	2024028	1936	3	34
streptococcus_07672	2146574	2126	3	37
streptococcus_00482	2183059	2114	12	56
streptococcus_05287	2096745	2033	4	47
streptococcus_07673	2165757	2180	3	36
streptococcus_05288	2083178	2073	5	44
streptococcus_00483	2096866	2013	12	59
streptococcus_07674	2013696	1994	3	36
streptococcus_05289	2114250	2108	3	45
streptococcus_00484	2114708	1974	18	52
streptococcus_07675	2018268	1981	5	52
streptococcus_05290	2052731	2016	5	44
streptococcus_00485	1943752	1815	21	73
streptococcus_07676	1942777	1875	3	39
streptococcus_05291	2038124	2009	3	47
streptococcus_00486	1781029	1669	15	57
streptococcus_07677	2032824	1961	3	37
streptococcus_05292	2086117	2056	4	46
streptococcus_00487	1938353	1851	1	40
streptococcus_07678	2113022	2108	3	35
streptococcus_05293	2070901	2066	4	43
streptococcus_00488	2177839	2165			31
streptococcus_07679	2147699	2130	3	37
streptococcus_05294	2056929	2027	4	45
streptococcus_00489	2033924	1998	6	30
streptococcus_07680	2250540	2237	3	38
streptococcus_05295	1990910	1955	4	45
streptococcus_00490	2071721	2029	1	37
streptococcus_07681	2040783	1986	5	45
streptococcus_05296	2015806	2022	4	41
streptococcus_00491	1983199	1955	3	31
streptococcus_07682	2173738	2178	3	37
streptococcus_00492	2075876	2046	2	32
streptococcus_05297	2060503	2042	5	45
streptococcus_07683	2089283	2077	3	36
streptococcus_00493	2041112	2004	2	33
streptococcus_05298	2066326	2043	4	45
streptococcus_07684	2194905	2108	3	36
streptococcus_00494	2012857	1983	1	36
streptococcus_05299	2061403	2081	4	46
streptococcus_07685	2033553	1974	3	35
streptococcus_00495	2077223	2057	8	31
streptococcus_05300	2119374	2103	4	43
streptococcus_07686	2076591	2036	3	38
streptococcus_00496	2107120	2071	3	29
streptococcus_05301	2081111	2073	3	45
streptococcus_07687	2072378	2048	3	34
streptococcus_00497	1942425	1923	5	32
streptococcus_05302	2187755	2209	5	47
streptococcus_07688	1965187	1934	3	36
streptococcus_00498	1855692	1839	2	34
streptococcus_05303	2060948	2020	3	44
streptococcus_07689	2059841	2013	3	39
streptococcus_00499	1779653	1742	3	36
streptococcus_05304	2001360	1958	4	42
streptococcus_07690	2043893	1987	3	37
streptococcus_00500	1724252	1677	3	34
streptococcus_05305	1977169	1947	4	44
streptococcus_00501	1858737	1833	5	30
streptococcus_07691	2046017	1999	3	33
streptococcus_05306	1988193	1954	5	44
streptococcus_00502	1811124	1732	18	67
streptococcus_07692	2233548	2216	3	41
streptococcus_05307	2025926	1995	3	45
streptococcus_00503	2041458	2000	6	32
streptococcus_07693	2146299	2124	3	39
streptococcus_05308	2071897	2075	5	44
streptococcus_00504	2100745	2060	6	24
streptococcus_07694	1950694	1894	3	39
streptococcus_05309	2052803	2084	5	44
streptococcus_00505	2097151	2082	8	38
streptococcus_07695	2149080	2147	3	34
streptococcus_05310	1991259	1958	3	44
streptococcus_00506	2045351	1986	2	31
streptococcus_07696	2122506	2130	3	38
streptococcus_05311	2053288	2043	4	44
streptococcus_00507	2067386	2047	7	39
streptococcus_07697	2160501	2143	3	37
streptococcus_05312	2066213	2042	4	46
streptococcus_00508	2193974	2162	5	37
streptococcus_07698	2248743	2247	3	37
streptococcus_05313	1983175	1970	5	42
streptococcus_00509	2100821	2058	5	28
streptococcus_07699	2081297	2052	3	37
streptococcus_05314	2022584	1997	4	45
streptococcus_00510	2017196	1962	5	36
streptococcus_07700	2132991	2084	3	38
streptococcus_05315	1992672	1962	4	44
streptococcus_00511	2121103	2070	3	38
streptococcus_07701	2054930	2012	3	35
streptococcus_05316	2070774	2032	4	45
streptococcus_00512	1986737	1922	8	37
streptococcus_07702	2079234	2042	3	39
streptococcus_05317	2108752	2098	4	48
streptococcus_00513	2192498	2141	22	33
streptococcus_07703	2204996	2174	3	39
streptococcus_05318	2114020	2107	4	47
streptococcus_00514	2024463	1992	5	30
streptococcus_07704	2105994	2106	3	36
streptococcus_05319	1983671	1946	5	45
streptococcus_00515	1968442	1907	7	49
streptococcus_07705	2174890	2152	4	39
streptococcus_05320	1976178	1956	4	39
streptococcus_00516	2144077	2135	3	36
streptococcus_05321	2088066	2070	5	48
streptococcus_07706	2082397	2022	3	37
streptococcus_00517	2116560	2057	9	48
streptococcus_05322	2077489	2039	4	46
streptococcus_07707	2076656	2005	6	39
streptococcus_00518	2046028	1999	3	44
streptococcus_05323	2058503	2038	3	45
streptococcus_07708	2104735	2117	3	38
streptococcus_00519	2204144	2130	9	39
streptococcus_05324	1973818	1944	4	45
streptococcus_07709	2229011	2228	3	38
streptococcus_00520	2011985	1952	4	41
streptococcus_05325	2045213	2001	3	47
streptococcus_00521	2040828	1986	9	34
streptococcus_07710	2081015	2091	3	40
streptococcus_05326	1993987	1961	4	44
streptococcus_00522	2140281	2146	3	36
streptococcus_07711	2060957	1996	5	37
streptococcus_05327	1994000	1954	4	45
streptococcus_00523	2004294	1944	7	42
streptococcus_07712	2104602	2053	3	38
streptococcus_05328	2037454	1982	4	46
streptococcus_00524	2106133	2095	3	23
streptococcus_07713	2090001	2058	3	38
streptococcus_05329	2059379	2035	4	46
streptococcus_00525	2087164	2042	2	36
streptococcus_07714	2053833	1972	3	38
streptococcus_05330	2053372	2037	5	47
streptococcus_00526	2038910	2001	7	27
streptococcus_07715	2175544	2182	3	39
streptococcus_05331	1993015	1961	4	44
streptococcus_00527	2172270	2158	3	24
streptococcus_07716	2140299	2096	3	38
streptococcus_05332	2014872	2013	4	44
streptococcus_00528	2035312	2014	4	43
streptococcus_07717	2083310	2048	3	36
streptococcus_05333	2002004	1955	4	46
streptococcus_00529	2132546	2086	2	35
streptococcus_07718	2228009	2192	3	38
streptococcus_05334	2096735	2077	4	46
streptococcus_00530	2148566	2156	2	39
streptococcus_07719	2250297	2241	6	40
streptococcus_05335	2116339	2071	5	46
streptococcus_00531	2095228	2069	2	33
streptococcus_07720	2063780	2040	3	37
streptococcus_05336	2065649	2050	4	46
streptococcus_00532	2031048	1989	4	39
streptococcus_07721	2096113	2073	3	35
streptococcus_05337	2074710	2021	3	45
streptococcus_00533	2088546	2043	1	34
streptococcus_07722	2059514	2027	3	39
streptococcus_05338	2119899	2108	5	46
streptococcus_00534	2179268	2161	3	33
streptococcus_07723	2098350	2086	4	47
streptococcus_05339	2141398	2137	4	43
streptococcus_00535	2066778	2016	1	39
streptococcus_07724	2151231	2132	3	38
streptococcus_05340	2060176	2044	4	46
streptococcus_00536	2025653	1977	3	42
streptococcus_07725	2114904	2117	3	39
streptococcus_05341	2055475	2041	4	44
streptococcus_00537	2256790	2231	5	36
streptococcus_07726	2139384	2123	4	36
streptococcus_05342	2108916	2067	4	44
streptococcus_00538	1977906	1928	1	41
streptococcus_07727	2110167	2075	3	37
streptococcus_05343	2046695	1985	3	47
streptococcus_00539	2019991	1974	1	45
streptococcus_07728	2145445	2093	3	38
streptococcus_05344	2014878	2023	3	45
streptococcus_00540	2050188	1999	3	21
streptococcus_07729	2092526	2078	3	37
streptococcus_00541	2092940	2072	7	37
streptococcus_05345	2001214	1964	4	45
streptococcus_07730	2230768	2236	3	39
streptococcus_05346	1991918	1952	3	45
streptococcus_00542	1978496	1922	4	31
streptococcus_07731	2171484	2184	4	37
streptococcus_05347	1973246	1952	4	44
streptococcus_00543	2067662	1991	1	21
streptococcus_07732	2151229	2162	3	36
streptococcus_05348	2059093	2039	3	45
streptococcus_00544	2111000	2086	6	32
streptococcus_07733	2051270	1992	4	39
streptococcus_05349	1993537	1961	4	45
streptococcus_00545	1964382	1906	2	34
streptococcus_00546	2096014	2046	9	27
streptococcus_07734	2097106	2081	3	37
streptococcus_05350	2059964	2039	5	45
streptococcus_00547	2136167	2161	8	58
streptococcus_05351	2073365	2044	4	47
streptococcus_07735	2219898	2203	5	41
streptococcus_00548	2054290	2051	5	45
streptococcus_05352	2001406	1961	3	47
streptococcus_07736	2078857	2064	3	36
streptococcus_00549	2102252	2108	6	54
streptococcus_05353	2108660	2088	4	47
streptococcus_07737	2056446	2017	5	36
streptococcus_00550	2043336	2024	6	38
streptococcus_05354	2015304	2023	4	40
streptococcus_07738	2072434	2047	3	37
streptococcus_00551	2016249	1965	4	25
streptococcus_05355	2043896	2006	3	47
streptococcus_07739	2191060	2094	3	36
streptococcus_00552	2000781	1944	3	30
streptococcus_05356	2014505	2011	5	44
streptococcus_07740	2084694	2026	4	44
streptococcus_00553	1980887	1856	12	56
streptococcus_05357	1994432	1960	4	44
streptococcus_07741	2063795	2015	4	36
streptococcus_00554	2169668	2127	18	67
streptococcus_05358	1991525	1961	4	43
streptococcus_07742	2095410	2075	3	40
streptococcus_05359	2126698	2094	3	44
streptococcus_00555	2173819	2122	18	67
streptococcus_07743	2077696	2052	3	38
streptococcus_05360	2065952	2039	4	48
streptococcus_00556	2117843	2028	7	52
streptococcus_07744	2099422	2080	3	38
streptococcus_05361	1977030	1945	4	44
streptococcus_00557	2210307	2144	12	68
streptococcus_07745	2055407	2013	3	37
streptococcus_05362	2082683	2068	4	46
streptococcus_00558	2038930	1936	6	43
streptococcus_07746	2016611	1972	3	37
streptococcus_05363	2069967	2074	4	44
streptococcus_00559	2221173	2118	3	28
streptococcus_07747	2110158	2122	3	37
streptococcus_05364	1992014	1952	4	48
streptococcus_00560	2290077	2199	4	39
streptococcus_07748	2200417	2174	3	42
streptococcus_05365	1987611	1970	4	44
streptococcus_07749	2078777	2045	3	43
streptococcus_00561	1949566	1831	6	38
streptococcus_05366	2073826	2037	4	45
streptococcus_00562	2168080	2115	3	42
streptococcus_07750	2087211	2061	4	39
streptococcus_05367	2151956	2138	4	46
streptococcus_07751	2095159	2081	4	39
streptococcus_00563	2458463	2414	3	35
streptococcus_05368	2077185	2084	4	46
streptococcus_07752	2046801	1988	3	39
streptococcus_00564	2161642	2088	4	39
streptococcus_05369	2059794	2042	3	45
streptococcus_07753	2110579	2110	3	38
streptococcus_00565	2016612	1970	3	43
streptococcus_05370	2175291	2171	3	48
streptococcus_07754	2081736	2067	3	36
streptococcus_00566	2305975	2171	6	38
streptococcus_05371	2059392	2044	3	45
streptococcus_07755	2113530	2107	3	41
streptococcus_00567	2303896	2183	3	43
streptococcus_05372	2048015	1996	3	44
streptococcus_07756	2078006	2012	3	37
streptococcus_00568	2059028	2003	3	35
streptococcus_05373	2092327	2071	3	46
streptococcus_07757	2155737	2166	4	40
streptococcus_00569	2171522	2111	2	39
streptococcus_05374	2137586	2150	4	47
streptococcus_07758	2104813	2093	3	36
streptococcus_00570	2468784	2344	4	42
streptococcus_05375	2200595	2197	4	48
streptococcus_07759	2129452	2078	3	38
streptococcus_00571	2425285	2304	3	33
streptococcus_05376	2073858	2061	4	45
streptococcus_07760	2081060	2059	4	39
streptococcus_05377	2139180	2088	4	46
streptococcus_00572	2169028	2064	3	33
streptococcus_07761	2071691	2024	3	34
streptococcus_05378	2122345	2127	3	44
streptococcus_00573	2239881	2173	3	39
streptococcus_07762	2136575	2100	3	36
streptococcus_05379	2156501	2164	3	46
streptococcus_00574	2109598	2055	3	40
streptococcus_07763	2054835	2001	3	37
streptococcus_05380	1992204	1961	3	45
streptococcus_00575	2417207	2309	4	44
streptococcus_07764	2051847	1996	4	39
streptococcus_05381	2058671	2039	4	46
streptococcus_07765	2101170	2085	3	37
streptococcus_00576	2314792	2179	3	37
streptococcus_05382	2076565	2017	4	45
streptococcus_07766	2087467	2076	3	39
streptococcus_00577	2230110	2140	2	36
streptococcus_05383	1972656	1941	4	46
streptococcus_07767	2167426	2095	7	37
streptococcus_00578	2517911	2381	3	33
streptococcus_05384	1990634	1953	4	44
streptococcus_07768	2104706	2066	3	36
streptococcus_00579	2038842	1932	6	44
streptococcus_05385	1988186	1954	3	45
streptococcus_07769	2044121	1973	3	42
streptococcus_00580	2059616	2011	3	39
streptococcus_05386	2067495	2032	4	46
streptococcus_07770	2126557	2079	3	38
streptococcus_00581	2351085	2203	3	39
streptococcus_05387	1994232	1957	5	44
streptococcus_07771	2099688	2104	3	35
streptococcus_05388	2111268	2110	3	46
streptococcus_00582	2359651	2219	4	40
streptococcus_07772	2084971	2025	3	41
streptococcus_05389	1980022	1957	5	45
streptococcus_00583	2262250	2152	3	37
streptococcus_07773	2087331	2034	3	39
streptococcus_05390	1990735	1956	3	44
streptococcus_00584	2075823	2027	5	33
streptococcus_07774	2059420	2012	3	38
streptococcus_05391	2015338	2014	5	45
streptococcus_00585	2061975	2015	6	40
streptococcus_07775	2154737	2059	3	37
streptococcus_05392	1996306	1971	3	47
streptococcus_00586	2060016	2015	4	37
streptococcus_07776	1960931	1920	4	41
streptococcus_05393	1992466	1959	4	44
streptococcus_00587	2098681	2079	6	32
streptococcus_07777	2080139	2065	3	39
streptococcus_05394	2068918	2076	3	44
streptococcus_00588	2064509	2021	4	36
streptococcus_07778	2130484	2042	5	38
streptococcus_05395	2048856	2018	4	46
streptococcus_00589	1801666	1818	6	11
streptococcus_07779	2093805	2044	3	35
streptococcus_05396	1994921	1962	4	45
streptococcus_00590	2018967	1971	3	21
streptococcus_07780	2199842	2190	3	40
streptococcus_05397	2118498	2078	3	47
streptococcus_00591	2017572	1903	3	39
streptococcus_07781	2172202	2157	3	40
streptococcus_05398	2059027	2037	4	46
streptococcus_00592	2016662	1938	3	42
streptococcus_07782	2041829	2020	3	39
streptococcus_05399	2060426	2003	3	46
streptococcus_00593	2331329	2184	2	41
streptococcus_07783	2125577	2107	3	36
streptococcus_05400	2079882	2055	3	48
streptococcus_00594	1969334	1864	3	43
streptococcus_07784	2014626	1999	3	41
streptococcus_05401	1986837	1945	6	48
streptococcus_00595	2088808	1993	6	46
streptococcus_07785	2085901	2063	4	38
streptococcus_05402	2016004	2015	4	44
streptococcus_00596	2048421	1945	4	45
streptococcus_07786	2163381	2177	3	39
streptococcus_05403	2125914	2101	3	48
streptococcus_00597	2142184	2033	12	56
streptococcus_05404	2078159	2053	3	44
streptococcus_07787	1970543	1935	3	40
streptococcus_00598	2057126	1956	3	39
streptococcus_07788	2132685	2088	3	36
streptococcus_05405	2085954	2066	3	43
streptococcus_00599	2102479	1996	3	49
streptococcus_07789	2172688	2163	3	39
streptococcus_05406	2000217	1959	5	43
streptococcus_00600	2124626	2059	3	43
streptococcus_05407	2055544	2005	3	44
streptococcus_07790	2055219	2038	3	35
streptococcus_00601	2154541	2033	3	49
streptococcus_05408	2021608	1966	3	47
streptococcus_07791	2019742	1963	3	36
streptococcus_00602	2098464	1981	3	49
streptococcus_05409	2091377	2072	3	46
streptococcus_07792	2092913	2057	3	43
streptococcus_00603	2276471	2241	3	49
streptococcus_05410	2076102	2052	3	45
streptococcus_07793	2086801	2048	3	36
streptococcus_00604	2053836	1955	3	45
streptococcus_05411	1990997	1949	4	44
streptococcus_07794	2115276	2109	3	37
streptococcus_00605	2048004	1950	3	45
streptococcus_05412	2002961	1959	3	47
streptococcus_07795	2050771	2004	3	37
streptococcus_00606	2014342	1971	3	40
streptococcus_05413	2039196	2002	3	47
streptococcus_07796	2122419	2044	3	34
streptococcus_00607	2048685	1945	3	44
streptococcus_05414	2081867	2058	4	45
streptococcus_07797	2048168	2021	3	36
streptococcus_00608	2177188	2092	4	50
streptococcus_05415	2063422	1926	4	45
streptococcus_07798	2104104	2095	3	37
streptococcus_00609	2314163	2325	3	41
streptococcus_05416	2059246	2031	4	46
streptococcus_07799	2173824	2129	3	43
streptococcus_00610	2175868	2144	3	47
streptococcus_05417	2005888	1973	4	46
streptococcus_07800	2080330	2060	3	40
streptococcus_00611	2098831	2034	3	39
streptococcus_05418	1992880	1958	3	44
streptococcus_07801	2035060	1980	3	36
streptococcus_00612	2264256	2211	3	39
streptococcus_05419	2014856	2013	4	44
streptococcus_07802	2142312	2120	3	36
streptococcus_05420	2238251	2054	6	46
streptococcus_00613	2019372	1930	3	39
streptococcus_07803	2106150	2077	4	36
streptococcus_05421	2115011	2071	4	47
streptococcus_00614	2252496	2216	3	49
streptococcus_07804	2241982	2244	3	40
streptococcus_05422	2121350	2124	3	46
streptococcus_00615	2322481	2338	3	49
streptococcus_07805	2098248	2057	3	39
streptococcus_05423	1993176	1955	4	44
streptococcus_00616	2047421	1948	3	42
streptococcus_07806	2031674	1991	3	39
streptococcus_05424	2124212	2098	3	47
streptococcus_00617	2108742	1992	3	45
streptococcus_07807	2075557	2038	3	36
streptococcus_05425	2109704	2092	3	46
streptococcus_00618	2208315	2156	3	45
streptococcus_07808	2067192	2010	3	35
streptococcus_05426	1989029	1955	4	44
streptococcus_07809	2080492	2005	3	38
