gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_1709	0.14295	1.00000	1.00000	0.18943	1.00000	0.90391	0.58158	0.02268	
gene_1710	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	0.31335	0.00000	
gene_1711	0.36309	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1712	1.00000	0.92614	0.01881	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1713	1.00000	0.00000	0.10090	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1714	1.00000	0.10073	0.12422	1.00000	0.00002	1.00000	1.00000	1.00000	
gene_1715	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1716	0.06020	1.00000	0.90000	0.60048	1.00000	1.00000	0.12951	0.00000	
gene_1717	1.00000	1.00000	1.00000	1.00000	1.00000	0.01812	1.00000	0.00000	
gene_1718	0.30784	1.00000	1.00000	0.93413	0.00000	1.00000	1.00000	1.00000	
gene_1719	1.00000	1.00000	0.61105	1.00000	0.00000	0.00003	1.00000	1.00000	
gene_1720	1.00000	0.01344	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1721	1.00000	1.00000	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	
gene_1722	1.00000	1.00000	0.77686	0.00896	1.00000	0.00000	1.00000	1.00000	
gene_1723	1.00000	1.00000	1.00000	1.00000	0.00000	0.41327	1.00000	1.00000	
gene_1724	1.00000	1.00000	1.00000	0.31924	1.00000	1.00000	1.00000	0.00000	
gene_1725	0.21040	0.00713	1.00000	1.00000	1.00000	0.02253	1.00000	1.00000	
gene_1726	0.16852	1.00000	1.00000	0.06640	1.00000	1.00000	0.00548	0.00000	
gene_1727	0.47294	0.00140	1.00000	0.42644	0.92997	0.64963	1.00000	1.00000	
gene_1728	0.71045	1.00000	0.00557	0.87640	0.00481	1.00000	0.27452	1.00000	
gene_1729	1.00000	1.00000	0.00308	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1730	0.09806	1.00000	1.00000	0.08239	1.00000	1.00000	0.03030	0.00000	
gene_1731	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	0.24529	1.00000	
gene_1732	0.47294	1.00000	0.00448	0.82540	0.00153	1.00000	0.36006	1.00000	
gene_1733	0.00046	1.00000	1.00000	0.38425	1.00000	1.00000	0.06908	0.00000	
gene_1734	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	0.32871	0.02838	
gene_1735	0.94777	1.00000	1.00000	0.06642	1.00000	0.00000	0.66049	1.00000	
gene_1736	1.00000	0.00608	1.00000	1.00000	1.00000	0.00813	1.00000	1.00000	
gene_1737	0.44227	1.00000	1.00000	1.00000	0.00002	1.00000	0.93694	0.00000	
gene_1738	1.00000	0.76288	1.00000	1.00000	1.00000	0.00002	1.00000	0.96231	
gene_1739	0.22953	1.00000	1.00000	1.00000	1.00000	0.00140	0.00023	0.57718	
gene_1740	1.00000	0.00000	0.69118	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1741	1.00000	1.00000	1.00000	0.05036	1.00000	1.00000	0.73544	0.00000	
gene_1742	0.82440	1.00000	0.05042	0.36959	0.00000	1.00000	1.00000	1.00000	
gene_1743	1.00000	1.00000	1.00000	1.00000	0.00010	0.00000	1.00000	1.00000	
gene_1744	0.93578	1.00000	0.00100	0.81967	0.00000	1.00000	1.00000	1.00000	
gene_1745	0.00125	1.00000	1.00000	0.29833	1.00000	1.00000	0.02587	0.00000	
gene_1746	1.00000	1.00000	1.00000	1.00000	1.00000	0.00070	0.38680	0.03546	
gene_1747	1.00000	0.00050	1.00000	1.00000	1.00000	0.01924	1.00000	1.00000	
gene_1748	0.10292	1.00000	1.00000	0.25353	1.00000	1.00000	0.00572	0.00000	
gene_1749	0.03706	1.00000	0.75000	0.93413	0.01113	0.88706	0.94919	1.00000	
gene_1750	1.00000	1.00000	1.00000	1.00000	1.00000	0.01075	1.00000	0.00000	
gene_1751	0.20089	1.00000	1.00000	0.79478	1.00000	0.83529	0.81070	0.00536	
gene_1752	0.29935	1.00000	1.00000	0.20177	1.00000	0.90391	0.77124	0.00126	
gene_1753	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1754	1.00000	1.00000	0.00530	0.16243	0.00000	1.00000	0.00138	1.00000	
gene_1755	1.00000	1.00000	1.00000	1.00000	1.00000	0.07941	0.13836	0.00212	
gene_1756	1.00000	0.00000	1.00000	0.90090	1.00000	1.00000	1.00000	1.00000	
gene_1757	0.90073	1.00000	1.00000	0.25147	1.00000	0.07004	1.00000	0.00000	
gene_1758	1.00000	1.00000	1.00000	0.90090	0.00064	0.00001	1.00000	1.00000	
gene_1759	0.22080	1.00000	1.00000	1.00000	1.00000	0.40064	0.30161	0.01180	
gene_1760	1.00000	1.00000	0.00552	0.26414	0.00000	1.00000	1.00000	1.00000	
gene_1761	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	0.36440	
gene_1762	1.00000	1.00000	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	
gene_1763	0.82589	0.00000	1.00000	0.81967	1.00000	1.00000	1.00000	1.00000	
gene_1764	0.39976	0.78876	0.05189	0.07195	1.00000	1.00000	0.83111	1.00000	
gene_1765	0.09798	1.00000	1.00000	0.61885	1.00000	0.01827	0.05230	0.00323	
gene_1766	1.00000	1.00000	1.00000	1.00000	1.00000	0.00025	0.28502	0.06518	
gene_1767	0.50819	0.47019	0.69118	0.36959	1.00000	1.00000	1.00000	0.50979	
gene_1768	0.93578	0.00000	1.00000	1.00000	1.00000	0.24494	1.00000	1.00000	
gene_1769	0.41546	1.00000	0.21658	0.69581	0.00000	0.20576	0.73310	1.00000	
gene_1770	1.00000	0.00111	1.00000	1.00000	1.00000	0.05567	0.19363	1.00000	
gene_1771	1.00000	1.00000	1.00000	0.02368	1.00000	1.00000	0.00034	0.00000	
gene_1772	0.67717	1.00000	0.90000	1.00000	0.00000	1.00000	1.00000	0.73623	
gene_1773	0.04959	1.00000	1.00000	0.24735	1.00000	1.00000	0.00180	0.00000	
gene_1774	0.43883	0.00000	0.90000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1775	0.09875	1.00000	1.00000	0.39875	1.00000	1.00000	0.51379	0.00425	
gene_1776	0.11153	1.00000	0.77686	0.90090	1.00000	1.00000	0.93694	0.00000	
gene_1777	0.00339	0.00000	1.00000	1.00000	0.52467	1.00000	1.00000	1.00000	
gene_1778	1.00000	0.94341	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1779	1.00000	0.68919	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1780	1.00000	1.00000	0.00220	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1781	0.33763	1.00000	0.01501	0.93413	0.00980	1.00000	0.55566	1.00000	
gene_1782	0.59882	1.00000	0.00531	0.87640	0.01319	1.00000	0.28854	1.00000	
gene_1783	0.70266	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1784	0.78994	0.82225	1.00000	1.00000	1.00000	0.96825	1.00000	0.00010	
gene_1785	0.03258	1.00000	1.00000	0.53971	1.00000	1.00000	0.00236	0.00000	
gene_1786	1.00000	0.04540	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1787	0.47376	0.97497	1.00000	1.00000	1.00000	1.00000	0.68817	0.00000	
gene_1788	0.85813	1.00000	1.00000	1.00000	1.00000	0.00005	0.00008	1.00000	
gene_1789	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1790	0.21652	1.00000	1.00000	0.30300	1.00000	1.00000	0.00534	0.00000	
gene_1791	0.94777	1.00000	1.00000	0.87640	1.00000	0.67077	0.83092	0.00000	
gene_1792	0.11417	0.55065	1.00000	1.00000	1.00000	1.00000	0.93694	0.00000	
gene_1793	0.87932	1.00000	1.00000	0.59760	1.00000	1.00000	0.04094	0.00000	
gene_1794	0.70342	1.00000	1.00000	0.90090	1.00000	1.00000	0.00000	0.00001	
gene_1795	1.00000	0.97711	0.65567	0.43562	0.00000	1.00000	1.00000	1.00000	
gene_1796	0.93578	1.00000	1.00000	1.00000	1.00000	1.00000	0.00337	0.00000	
gene_1797	0.72668	1.00000	1.00000	0.87640	1.00000	1.00000	0.01149	0.00000	
gene_1798	1.00000	0.00387	0.90000	1.00000	0.00021	1.00000	1.00000	1.00000	
gene_1799	0.19421	0.17522	1.00000	0.87640	0.87819	1.00000	0.04316	1.00000	
gene_1800	1.00000	1.00000	1.00000	0.93413	1.00000	0.00000	0.02716	1.00000	
gene_1801	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	0.00008	1.00000	
gene_1802	0.00367	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1803	0.02685	0.00000	1.00000	0.38106	1.00000	1.00000	1.00000	1.00000	
gene_1804	0.93578	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1805	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1806	0.44121	0.00347	0.05759	0.57585	0.95264	1.00000	1.00000	1.00000	
gene_1807	1.00000	1.00000	1.00000	1.00000	1.00000	0.03399	0.23610	0.00000	
gene_1808	0.23311	1.00000	1.00000	0.60653	1.00000	0.00000	1.00000	1.00000	
gene_1809	0.94777	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1810	0.90226	1.00000	0.12038	0.69581	0.00000	1.00000	1.00000	1.00000	
gene_1811	1.00000	1.00000	1.00000	1.00000	0.00089	1.00000	0.18944	0.21434	
gene_1812	1.00000	1.00000	0.16044	0.17686	0.00001	1.00000	0.00009	1.00000	
gene_1813	1.00000	1.00000	0.01217	0.82540	1.00000	0.00000	1.00000	1.00000	
gene_1814	1.00000	0.00000	1.00000	0.90090	1.00000	1.00000	1.00000	1.00000	
gene_1815	0.87932	1.00000	1.00000	0.64166	1.00000	1.00000	1.00000	0.00000	
gene_1816	1.00000	1.00000	0.00103	1.00000	0.00001	1.00000	0.48082	0.87415	
gene_1817	1.00000	0.07284	1.00000	1.00000	0.50184	1.00000	1.00000	0.00000	
gene_1818	0.33354	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1819	1.00000	1.00000	0.62876	0.90090	1.00000	0.00000	0.93694	1.00000	
gene_1820	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	0.00000	
gene_1821	1.00000	0.25060	1.00000	1.00000	0.00001	0.28934	1.00000	1.00000	
gene_1822	1.00000	0.97497	0.90000	1.00000	1.00000	1.00000	0.02943	0.00000	
gene_1823	0.67279	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1824	0.90226	1.00000	1.00000	1.00000	1.00000	1.00000	0.00054	0.00000	
gene_1825	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1826	1.00000	0.91923	1.00000	1.00000	1.00000	1.00000	0.01201	0.00000	
gene_1827	1.00000	0.30419	0.01700	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1828	0.24809	1.00000	1.00000	0.66327	1.00000	1.00000	0.01940	0.00000	
gene_1829	1.00000	0.00001	0.00054	0.90090	1.00000	1.00000	1.00000	1.00000	
gene_1830	0.75699	1.00000	1.00000	1.00000	1.00000	0.00000	0.80006	1.00000	
gene_1831	0.04058	1.00000	1.00000	0.90090	1.00000	0.00089	0.00522	1.00000	
gene_1832	0.06758	1.00000	1.00000	0.90090	1.00000	0.41893	0.01549	0.00812	
gene_1833	0.47376	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1834	0.20087	1.00000	1.00000	0.73171	1.00000	1.00000	0.01384	0.00000	
gene_1835	0.93578	1.00000	1.00000	1.00000	1.00000	0.00000	0.15959	0.24273	
gene_1836	0.82192	1.00000	1.00000	1.00000	1.00000	0.12365	0.09410	0.03515	
gene_1837	0.14234	0.01150	1.00000	0.00002	1.00000	1.00000	1.00000	1.00000	
gene_1838	0.01139	1.00000	1.00000	1.00000	1.00000	1.00000	0.00804	0.00000	
gene_1839	1.00000	0.72651	1.00000	1.00000	1.00000	1.00000	0.00189	0.00000	
gene_1840	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1841	1.00000	0.93178	1.00000	0.64166	1.00000	0.28375	0.49766	0.09139	
gene_1842	1.00000	1.00000	0.02912	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1843	0.15826	1.00000	1.00000	1.00000	1.00000	0.00010	0.05917	1.00000	
gene_1844	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00044	0.00000	
gene_1845	0.01015	0.00001	0.81818	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1846	1.00000	0.53889	1.00000	1.00000	1.00000	0.05722	1.00000	0.00049	
gene_1847	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1848	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1849	0.21342	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	0.92737	
gene_1850	1.00000	0.57988	0.02007	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1851	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1852	0.21612	0.00000	1.00000	0.11942	1.00000	1.00000	1.00000	1.00000	
gene_1853	0.47376	1.00000	1.00000	0.12154	1.00000	0.19105	1.00000	0.00001	
gene_1854	0.02983	0.00000	1.00000	1.00000	1.00000	1.00000	0.49729	1.00000	
gene_1855	1.00000	1.00000	0.73581	1.00000	0.79022	0.00000	1.00000	1.00000	
gene_1856	0.03968	0.67835	1.00000	0.18086	1.00000	0.96519	0.41393	1.00000	
gene_1857	1.00000	1.00000	0.00049	1.00000	0.92209	0.00000	1.00000	1.00000	
gene_1858	0.60900	1.00000	1.00000	0.16810	1.00000	1.00000	0.00129	0.00000	
gene_1859	1.00000	1.00000	0.01162	1.00000	0.00000	0.91364	1.00000	1.00000	
gene_1860	0.41546	1.00000	1.00000	0.02327	1.00000	0.05804	0.01658	0.62949	
gene_1861	1.00000	1.00000	1.00000	0.63363	1.00000	1.00000	0.10807	0.00000	
gene_1862	0.90226	1.00000	0.13615	0.46072	1.00000	0.00000	1.00000	1.00000	
gene_1863	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1864	0.85813	1.00000	0.63395	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1865	1.00000	1.00000	0.52809	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1866	1.00000	0.79166	0.15080	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1867	1.00000	1.00000	1.00000	0.90090	1.00000	0.83345	0.08867	0.00000	
gene_1868	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	0.43802	1.00000	
gene_1869	1.00000	0.00046	1.00000	1.00000	0.00001	1.00000	1.00000	1.00000	
gene_1870	1.00000	1.00000	1.00000	0.36508	1.00000	0.00000	1.00000	1.00000	
gene_1871	1.00000	0.34061	0.58975	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1872	1.00000	0.01010	1.00000	1.00000	1.00000	1.00000	1.00000	0.00032	
gene_1873	0.01198	0.00000	1.00000	0.75188	1.00000	1.00000	1.00000	1.00000	
gene_1874	0.08146	1.00000	1.00000	0.02452	1.00000	0.96825	0.00525	1.00000	
gene_1875	0.55625	1.00000	1.00000	0.54417	1.00000	1.00000	0.88136	0.00000	
gene_1876	1.00000	1.00000	1.00000	0.66327	1.00000	1.00000	1.00000	0.00000	
gene_1877	1.00000	1.00000	1.00000	0.81967	1.00000	0.00000	0.38943	1.00000	
gene_1878	0.73826	1.00000	1.00000	0.90090	0.00000	0.88706	1.00000	1.00000	
gene_1879	1.00000	1.00000	0.49102	1.00000	0.00000	0.16996	1.00000	1.00000	
gene_1880	1.00000	1.00000	0.12824	1.00000	0.79023	0.00000	1.00000	1.00000	
gene_1881	1.00000	0.93178	0.01198	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1882	0.00673	0.05667	0.90000	0.59760	0.95264	1.00000	0.40222	1.00000	
gene_1883	0.87932	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1884	1.00000	1.00000	1.00000	1.00000	1.00000	0.00017	0.35616	0.00234	
gene_1885	0.57069	1.00000	1.00000	0.48050	1.00000	1.00000	0.05124	0.00000	
gene_1886	1.00000	0.00000	0.28457	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1887	0.21882	1.00000	1.00000	0.23233	0.00003	1.00000	1.00000	1.00000	
gene_1888	1.00000	0.11963	0.18392	1.00000	0.00001	1.00000	1.00000	1.00000	
gene_1889	0.69870	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	0.00000	
gene_1890	1.00000	1.00000	1.00000	0.07527	1.00000	0.00000	1.00000	1.00000	
gene_1891	0.31142	1.00000	0.05158	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1892	0.41230	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1893	0.67279	1.00000	1.00000	0.35326	1.00000	0.00000	0.74286	1.00000	
gene_1894	1.00000	0.87970	1.00000	1.00000	1.00000	0.20429	1.00000	0.00016	
gene_1895	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00036	0.00000	
gene_1896	0.70266	1.00000	1.00000	1.00000	1.00000	1.00000	0.00034	0.00000	
gene_1897	0.43883	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1898	0.49787	1.00000	0.02594	1.00000	0.00005	1.00000	0.23967	1.00000	
gene_1899	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1900	0.23311	1.00000	1.00000	0.81967	1.00000	0.00000	1.00000	1.00000	
gene_1901	1.00000	1.00000	0.62876	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1902	1.00000	1.00000	0.12875	1.00000	0.00002	1.00000	0.02770	1.00000	
gene_1903	1.00000	1.00000	0.62876	0.68890	1.00000	0.00000	1.00000	1.00000	
gene_1904	0.93578	0.36651	1.00000	1.00000	1.00000	0.96078	1.00000	0.00001	
gene_1905	0.00082	0.00033	1.00000	0.64166	1.00000	1.00000	1.00000	1.00000	
gene_1906	1.00000	0.00000	0.90000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1907	0.67279	1.00000	1.00000	0.90090	1.00000	1.00000	0.00449	0.00000	
gene_1908	1.00000	1.00000	1.00000	0.17369	1.00000	0.00000	1.00000	1.00000	
gene_1909	1.00000	1.00000	0.17852	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1910	1.00000	1.00000	0.22619	1.00000	1.00000	0.00000	0.32868	1.00000	
gene_1911	0.85813	0.03381	1.00000	0.01332	1.00000	1.00000	0.22259	1.00000	
gene_1912	1.00000	0.00000	0.21893	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1913	1.00000	0.27192	0.38009	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1914	1.00000	1.00000	0.90000	1.00000	0.00001	0.02876	1.00000	1.00000	
gene_1915	1.00000	0.65456	1.00000	1.00000	1.00000	0.10719	1.00000	0.00316	
gene_1916	0.82192	0.03379	1.00000	0.66327	1.00000	0.96519	0.00129	1.00000	
gene_1917	1.00000	0.75368	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1918	0.54161	1.00000	1.00000	0.90090	0.58066	0.02868	1.00000	0.31316	
gene_1919	1.00000	1.00000	0.00218	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1920	1.00000	1.00000	1.00000	1.00000	1.00000	0.00050	1.00000	0.00000	
gene_1921	1.00000	1.00000	0.90000	0.35861	0.00000	1.00000	0.63793	1.00000	
gene_1922	1.00000	0.72993	1.00000	1.00000	1.00000	0.13616	1.00000	0.00131	
gene_1923	0.18336	0.00089	1.00000	0.87640	0.92209	1.00000	1.00000	1.00000	
gene_1924	0.75472	0.00158	1.00000	1.00000	1.00000	0.00852	0.63793	1.00000	
gene_1925	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1926	1.00000	1.00000	0.06064	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1927	1.00000	0.50129	1.00000	0.81967	1.00000	0.31111	1.00000	0.00108	
gene_1928	0.67717	1.00000	1.00000	0.90090	1.00000	0.00001	0.93694	0.54367	
gene_1929	1.00000	0.95340	1.00000	0.90090	1.00000	0.10734	1.00000	0.00015	
gene_1930	1.00000	0.22239	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1931	1.00000	0.05752	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1932	1.00000	1.00000	0.02997	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1933	1.00000	1.00000	1.00000	0.73934	1.00000	1.00000	0.00034	0.00000	
gene_1934	1.00000	0.84755	1.00000	1.00000	0.95947	0.01389	1.00000	0.58216	
gene_1935	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	
gene_1936	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	0.00000	
gene_1937	0.11750	1.00000	1.00000	1.00000	1.00000	0.72159	0.63793	0.00000	
gene_1938	1.00000	0.00802	0.90000	0.81967	0.15721	1.00000	0.88136	1.00000	
gene_1939	0.00293	1.00000	1.00000	0.00015	1.00000	1.00000	0.00150	1.00000	
gene_1940	1.00000	0.00149	0.01971	1.00000	1.00000	0.79458	1.00000	1.00000	
gene_1941	1.00000	1.00000	0.00566	1.00000	0.93987	0.00009	1.00000	1.00000	
gene_1942	0.60900	0.00000	1.00000	1.00000	1.00000	1.00000	0.93694	1.00000	
gene_1943	0.31621	1.00000	1.00000	1.00000	1.00000	0.35486	1.00000	0.00000	
gene_1944	1.00000	0.51777	1.00000	0.90090	1.00000	0.46528	1.00000	0.00119	
gene_1945	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1946	1.00000	1.00000	0.01738	1.00000	0.00000	1.00000	0.51769	1.00000	
gene_1947	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	0.22286	
gene_1948	1.00000	0.56711	1.00000	1.00000	1.00000	0.37291	1.00000	0.00013	
gene_1949	0.75699	1.00000	0.93300	1.00000	1.00000	0.00000	0.90323	1.00000	
gene_1950	0.07251	0.29185	1.00000	0.90090	1.00000	0.75967	0.93694	0.83945	
gene_1951	0.87932	1.00000	1.00000	0.90090	0.00000	1.00000	1.00000	0.67628	
gene_1952	0.55625	1.00000	0.06460	1.00000	1.00000	0.02137	0.32069	0.15966	
gene_1953	1.00000	0.13076	0.90000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1954	0.32437	0.00000	0.81818	1.00000	0.95947	1.00000	1.00000	1.00000	
gene_1955	0.00187	0.13353	1.00000	0.66327	1.00000	1.00000	0.00022	1.00000	
gene_1956	1.00000	0.79763	1.00000	0.90090	1.00000	0.07840	1.00000	0.01487	
gene_1957	1.00000	1.00000	0.65849	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1958	0.40367	1.00000	1.00000	0.90090	0.00000	0.61341	1.00000	1.00000	
gene_1959	0.90226	1.00000	0.90000	0.63363	1.00000	0.92190	1.00000	0.00000	
gene_1960	0.16606	1.00000	1.00000	0.00002	0.95264	1.00000	0.00001	1.00000	
gene_1961	1.00000	1.00000	0.19662	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1962	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1963	1.00000	1.00000	0.21706	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1964	0.69870	1.00000	1.00000	0.31924	1.00000	0.27264	0.63793	0.00342	
gene_1965	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1966	1.00000	0.00003	0.01190	1.00000	0.95264	1.00000	1.00000	1.00000	
gene_1967	1.00000	1.00000	0.03863	1.00000	1.00000	0.00030	1.00000	1.00000	
gene_1968	1.00000	1.00000	0.01031	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1969	0.90226	1.00000	0.47717	0.35861	0.00000	1.00000	1.00000	1.00000	
gene_1970	1.00000	0.97614	1.00000	0.90090	1.00000	0.30168	1.00000	0.00294	
gene_1971	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.93694	0.00000	
gene_1972	1.00000	0.95525	1.00000	1.00000	1.00000	0.00257	1.00000	0.95159	
gene_1973	0.52221	0.00004	0.69118	0.66327	1.00000	1.00000	1.00000	1.00000	
gene_1974	0.54161	1.00000	1.00000	1.00000	0.66996	0.00083	0.82364	0.80507	
gene_1975	1.00000	1.00000	0.16753	1.00000	1.00000	1.00000	0.09691	0.00000	
gene_1976	0.78463	1.00000	1.00000	0.49950	1.00000	0.00000	1.00000	1.00000	
gene_1977	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1978	1.00000	0.00000	0.23306	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1979	0.41122	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1980	0.37980	1.00000	1.00000	0.87640	1.00000	1.00000	0.67532	0.00002	
gene_1981	1.00000	0.93178	1.00000	0.60653	1.00000	0.13744	1.00000	0.14029	
gene_1982	1.00000	1.00000	1.00000	0.32597	1.00000	1.00000	0.00016	0.00000	
gene_1983	1.00000	0.93178	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1984	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1985	0.04373	0.00770	1.00000	0.00668	0.93987	1.00000	1.00000	1.00000	
gene_1986	1.00000	0.00000	1.00000	0.69581	1.00000	1.00000	1.00000	1.00000	
gene_1987	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1988	1.00000	0.12129	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1989	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1990	0.67552	1.00000	0.00467	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1991	0.15159	1.00000	0.90000	0.00015	0.87819	0.96519	1.00000	1.00000	
gene_1992	0.00014	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1993	1.00000	1.00000	1.00000	0.78000	1.00000	1.00000	0.00038	0.00000	
gene_1994	0.82928	0.96938	1.00000	1.00000	1.00000	1.00000	0.14367	0.00700	
gene_1995	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1996	0.63014	0.30082	1.00000	0.66327	0.00099	1.00000	1.00000	1.00000	
gene_1997	0.06144	0.03023	1.00000	1.00000	1.00000	1.00000	0.03853	1.00000	
gene_1998	1.00000	0.24136	0.81818	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_1999	1.00000	1.00000	0.00161	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_2000	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	0.82353	1.00000	
gene_2001	0.57384	1.00000	1.00000	0.25478	1.00000	0.74808	0.00507	0.93895	
gene_2002	0.90226	0.96622	1.00000	1.00000	0.72581	0.22500	0.38521	0.41523	
gene_2003	1.00000	0.00001	0.90000	0.53352	0.76470	1.00000	1.00000	1.00000	
gene_2004	0.18174	1.00000	1.00000	0.35861	1.00000	0.87322	0.22259	0.06912	
gene_2005	0.87932	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
