gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_1731	0.04709	0.00000	0.16066	0.71100	0.67937	1.00000	1.00000	0.00411	
gene_1732	1.00000	0.02615	1.00000	0.65495	1.00000	0.00014	1.00000	0.00747	
gene_1733	1.00000	0.00000	0.62391	1.00000	0.00150	0.00012	1.00000	1.00000	
gene_1734	0.08098	0.00055	0.02955	0.95089	0.01898	1.00000	1.00000	1.00000	
gene_1735	1.00000	0.00000	0.89427	1.00000	0.00129	1.00000	0.60236	0.00939	
gene_1736	0.95362	1.00000	0.05230	0.86585	0.40043	1.00000	0.02421	0.00108	
gene_1737	1.00000	0.00000	0.16066	0.61572	1.00000	0.00006	0.71296	1.00000	
gene_1738	0.37854	0.32255	0.59710	0.15688	0.28999	1.00000	0.52807	0.81324	
gene_1739	1.00000	0.00028	0.24092	0.51083	0.00279	1.00000	1.00000	0.93233	
gene_1740	0.14804	1.00000	0.90275	0.44446	0.00030	0.00004	0.00935	0.00893	
gene_1741	0.28292	0.43915	0.23247	1.00000	0.00068	0.00313	0.96083	1.00000	
gene_1742	0.95798	0.00140	1.00000	1.00000	1.00000	0.04858	0.01817	0.00849	
gene_1743	0.95362	0.00000	0.19641	0.37575	1.00000	1.00000	0.07104	0.00723	
gene_1744	0.42783	0.00002	1.00000	0.61736	1.00000	0.31883	0.26709	0.00712	
gene_1745	1.00000	0.00000	0.72822	1.00000	0.00213	0.00085	1.00000	1.00000	
gene_1746	0.18397	0.00555	0.26484	0.16911	0.00083	1.00000	1.00000	1.00000	
gene_1747	0.25089	1.00000	0.16460	0.08844	0.18984	1.00000	0.59427	0.00446	
gene_1748	1.00000	0.00000	0.05930	1.00000	0.00072	0.10687	1.00000	1.00000	
gene_1749	1.00000	0.01016	0.53993	0.82642	1.00000	0.24127	0.85819	0.21908	
gene_1750	0.75206	0.00016	0.48664	0.77426	0.00458	1.00000	0.16686	1.00000	
gene_1751	1.00000	0.39006	0.35294	1.00000	0.00020	0.59312	0.86419	1.00000	
gene_1752	1.00000	0.49568	0.16066	1.00000	0.00226	0.57530	1.00000	1.00000	
gene_1753	0.15080	1.00000	0.59464	1.00000	0.11869	0.00000	0.30183	0.00133	
gene_1754	1.00000	0.00000	1.00000	1.00000	1.00000	0.00012	1.00000	0.00757	
gene_1755	0.06580	0.42677	0.24092	0.39517	0.03040	1.00000	1.00000	1.00000	
gene_1756	0.34524	1.00000	0.94419	0.32701	0.00029	0.00008	0.01476	0.01079	
gene_1757	0.95665	0.00002	0.59715	1.00000	0.00625	1.00000	0.36197	1.00000	
gene_1758	0.36441	0.01134	0.13067	0.64006	1.00000	1.00000	0.08644	0.02302	
gene_1759	1.00000	0.00624	0.04447	0.74128	0.00418	1.00000	1.00000	1.00000	
gene_1760	0.45042	0.00043	1.00000	1.00000	1.00000	0.01645	0.02438	0.00546	
gene_1761	0.74510	0.00008	0.47021	0.04838	0.00639	1.00000	0.59395	1.00000	
gene_1762	0.11892	0.00000	0.49002	0.00219	1.00000	1.00000	0.04111	0.00127	
gene_1763	0.95665	1.00000	0.26780	0.81030	0.00217	0.00007	0.00968	0.00254	
gene_1764	1.00000	0.91624	1.00000	1.00000	0.04699	0.09123	1.00000	0.19523	
gene_1765	1.00000	0.00000	0.16143	1.00000	0.02372	1.00000	1.00000	1.00000	
gene_1766	0.18300	0.01069	0.13067	0.14111	0.01297	1.00000	1.00000	1.00000	
gene_1767	1.00000	1.00000	0.81683	1.00000	0.89517	0.01500	0.47891	0.96796	
gene_1768	0.67321	1.00000	0.18674	0.74128	0.00060	1.00000	0.08626	0.00217	
gene_1769	1.00000	0.00000	1.00000	0.95089	1.00000	1.00000	0.95888	0.00596	
gene_1770	0.59854	1.00000	0.26209	0.38773	0.01533	1.00000	1.00000	0.00298	
gene_1771	0.40601	0.00401	0.13816	1.00000	0.00033	0.00001	1.00000	1.00000	
gene_1772	0.95665	0.00588	0.64598	0.21858	1.00000	0.27738	0.69337	0.96677	
gene_1773	1.00000	0.00000	0.43638	1.00000	0.00064	0.00044	1.00000	1.00000	
gene_1774	1.00000	1.00000	0.64598	0.27525	0.25372	0.00004	0.01283	0.00509	
gene_1775	1.00000	0.09944	0.09609	1.00000	0.15803	0.40440	1.00000	1.00000	
gene_1776	1.00000	0.07662	0.94889	0.81030	0.00298	0.04243	0.78474	1.00000	
gene_1777	1.00000	1.00000	0.11525	0.19868	1.00000	0.00011	0.06814	0.00335	
gene_1778	0.16955	0.68360	0.15245	0.07655	0.00141	1.00000	0.63434	0.00301	
gene_1779	0.48383	1.00000	0.11053	0.16964	0.14137	1.00000	0.04397	0.00919	
gene_1780	0.48802	0.18831	1.00000	0.27335	1.00000	0.00610	0.06111	0.00659	
gene_1781	1.00000	0.09615	1.00000	1.00000	1.00000	0.00234	1.00000	0.00449	
gene_1782	1.00000	0.07603	1.00000	1.00000	1.00000	0.00435	1.00000	0.01129	
gene_1783	0.77722	1.00000	0.15879	0.44883	0.00065	0.00006	0.03857	0.00768	
gene_1784	0.95665	0.91629	0.89427	0.09315	0.00071	0.76067	0.76040	1.00000	
gene_1785	1.00000	0.00000	0.04930	1.00000	0.00424	0.00000	1.00000	1.00000	
gene_1786	0.39928	0.98046	0.69203	0.17452	0.00067	1.00000	0.22865	0.00393	
gene_1787	1.00000	0.20901	0.57641	0.39862	0.01188	0.04008	0.89575	1.00000	
gene_1788	1.00000	0.08984	0.32727	0.15796	0.00038	1.00000	1.00000	0.01260	
gene_1789	0.00430	1.00000	0.30788	0.13190	0.22085	0.00010	0.07605	0.00030	
gene_1790	1.00000	0.00000	0.47021	0.95304	0.00492	0.10265	1.00000	1.00000	
gene_1791	0.84833	0.13670	0.15681	0.90638	0.02027	0.65701	0.95888	1.00000	
gene_1792	1.00000	1.00000	0.18785	0.53280	0.00222	0.00000	0.37108	1.00000	
gene_1793	0.67321	0.00000	0.72822	1.00000	0.00109	0.23935	1.00000	1.00000	
gene_1794	0.95665	0.00412	0.54999	0.45460	0.00028	0.00003	1.00000	1.00000	
gene_1795	0.85813	0.74366	1.00000	1.00000	1.00000	0.14617	0.09296	0.00608	
gene_1796	0.95362	0.05341	0.62947	0.42030	0.02888	0.00020	1.00000	1.00000	
gene_1797	0.95665	0.00140	0.07792	1.00000	0.00119	0.00787	1.00000	1.00000	
gene_1798	0.52905	1.00000	0.50535	0.37431	1.00000	0.02075	0.04835	0.00153	
gene_1799	1.00000	1.00000	0.65927	0.95089	0.24629	0.08574	1.00000	0.00203	
gene_1800	0.36828	0.00000	0.17213	0.90638	0.14103	1.00000	1.00000	0.01093	
gene_1801	0.11602	1.00000	0.19215	0.07162	0.00422	0.00005	1.00000	0.00838	
gene_1802	1.00000	1.00000	0.40945	0.05298	0.00065	0.00854	0.04729	0.00299	
gene_1803	1.00000	1.00000	0.14810	1.00000	0.01765	0.00003	0.03394	0.00146	
gene_1804	0.69475	1.00000	0.33962	0.06591	0.25838	0.00031	0.03855	0.01003	
gene_1805	0.19394	0.00003	0.57674	0.36762	0.20446	1.00000	0.04783	0.00348	
gene_1806	1.00000	1.00000	1.00000	1.00000	0.31231	0.00113	0.16979	0.00296	
gene_1807	0.36306	0.00000	0.80324	0.94567	0.01575	1.00000	1.00000	1.00000	
gene_1808	1.00000	0.00906	0.54573	0.95089	0.00127	1.00000	0.14309	0.01219	
gene_1809	1.00000	1.00000	0.07401	0.43313	0.00060	0.00001	0.15772	0.00367	
gene_1810	0.47666	0.01897	1.00000	0.95089	1.00000	0.18811	0.67861	0.00452	
gene_1811	0.08857	0.46146	0.13190	0.06639	1.00000	0.32696	1.00000	1.00000	
gene_1812	0.57975	0.00000	1.00000	1.00000	1.00000	0.00391	1.00000	0.01257	
gene_1813	0.08416	0.00001	1.00000	0.95089	0.00031	1.00000	0.14594	0.00303	
gene_1814	0.21217	1.00000	0.69203	0.74128	0.00078	0.00043	0.03529	0.00134	
gene_1815	0.55453	0.00621	0.10869	1.00000	0.12893	0.56384	0.88168	1.00000	
gene_1816	0.21295	0.00000	1.00000	0.06729	1.00000	0.01928	1.00000	0.48915	
gene_1817	0.38432	1.00000	0.52128	0.36625	0.60132	0.00164	0.05467	1.00000	
gene_1818	1.00000	0.00003	0.15503	0.24662	0.04479	1.00000	0.01669	0.00195	
gene_1819	0.22497	0.00006	0.94889	0.22982	0.03570	1.00000	0.91458	0.00467	
gene_1820	0.15994	0.00000	0.18401	0.22489	0.00510	1.00000	0.13972	1.00000	
gene_1821	0.02793	1.00000	0.36735	0.17508	1.00000	0.91619	0.05171	0.00290	
gene_1822	0.05124	0.21360	0.84328	0.77426	0.01045	0.00001	1.00000	1.00000	
gene_1823	0.95665	1.00000	0.08212	0.38446	0.35222	0.00011	0.33807	0.00856	
gene_1824	0.43169	0.12462	0.10279	0.55360	0.00032	0.00002	1.00000	1.00000	
gene_1825	0.28884	1.00000	0.08392	0.07248	0.00121	0.00042	0.03168	0.00522	
gene_1826	0.07996	0.69208	0.39664	0.07191	0.00163	0.00000	1.00000	1.00000	
gene_1827	0.08833	1.00000	1.00000	0.13790	1.00000	0.00017	0.06795	0.00776	
gene_1828	1.00000	0.00319	0.21194	1.00000	0.01975	0.29035	1.00000	1.00000	
gene_1829	0.14105	1.00000	1.00000	0.81030	0.22383	0.00228	0.18437	0.00733	
gene_1830	0.91690	0.16836	0.25727	0.74128	0.00182	1.00000	1.00000	0.01104	
gene_1831	1.00000	0.00013	0.69203	0.81030	0.00060	1.00000	1.00000	0.00137	
gene_1832	1.00000	0.02722	0.35294	0.85298	0.00507	0.71583	1.00000	1.00000	
gene_1833	1.00000	1.00000	0.12811	0.82540	0.00182	0.00000	0.18244	0.00146	
gene_1834	1.00000	0.00001	0.31879	1.00000	0.08193	0.00228	1.00000	1.00000	
gene_1835	0.87465	0.00000	0.05877	0.18262	0.20071	1.00000	1.00000	1.00000	
gene_1836	0.69495	0.04536	0.33049	0.59468	0.03007	1.00000	1.00000	1.00000	
gene_1837	0.95798	1.00000	0.89427	1.00000	0.00027	0.00217	0.78474	0.12710	
gene_1838	1.00000	0.00000	0.56799	0.35703	0.00048	0.00199	1.00000	1.00000	
gene_1839	0.07011	0.91718	0.43773	0.07655	0.00088	0.00015	1.00000	1.00000	
gene_1840	0.02031	0.06807	0.30714	0.05862	0.04904	1.00000	0.10040	0.01401	
gene_1841	0.66932	0.32460	0.13740	0.95304	0.01487	1.00000	1.00000	1.00000	
gene_1842	0.01333	0.05776	1.00000	0.13686	1.00000	0.37050	0.03216	0.02154	
gene_1843	1.00000	0.01888	0.25467	0.57609	0.00919	1.00000	1.00000	0.01013	
gene_1844	0.25796	0.01078	0.22450	0.55665	0.00326	0.00006	1.00000	1.00000	
gene_1845	1.00000	1.00000	0.89427	0.49307	0.14046	0.00304	0.07151	0.00392	
gene_1846	0.05433	1.00000	0.56799	0.32559	0.00072	1.00000	0.59427	1.00000	
gene_1847	0.31000	1.00000	0.17678	0.13686	0.00705	0.00001	0.01660	0.01524	
gene_1848	0.78457	1.00000	0.07222	0.33765	0.00157	0.00035	0.15255	0.00331	
gene_1849	1.00000	0.00004	0.20538	0.77426	0.00782	1.00000	0.63264	1.00000	
gene_1850	0.09185	0.76121	1.00000	0.13417	1.00000	0.00008	0.07652	0.00290	
gene_1851	0.36441	1.00000	0.62391	0.20541	0.01084	0.00003	0.04599	0.00191	
gene_1852	1.00000	1.00000	0.67163	1.00000	0.00964	0.00527	0.02861	0.00425	
gene_1853	1.00000	0.00001	0.48664	1.00000	0.01323	1.00000	0.63428	1.00000	
gene_1854	1.00000	1.00000	0.62391	0.49307	0.03838	0.00437	0.95888	0.00442	
gene_1855	0.51406	0.00067	1.00000	0.08122	0.80865	1.00000	0.04036	0.00629	
gene_1856	1.00000	0.87299	0.37725	1.00000	0.05438	0.20209	1.00000	0.64718	
gene_1857	0.19436	0.00017	1.00000	0.69087	0.66894	1.00000	0.10802	0.02845	
gene_1858	1.00000	0.00001	0.06195	1.00000	0.00201	0.00032	1.00000	1.00000	
gene_1859	0.40572	0.00060	1.00000	0.12581	1.00000	0.67480	0.27561	0.01290	
gene_1860	1.00000	0.00005	0.24754	1.00000	0.00404	1.00000	1.00000	0.67571	
gene_1861	0.87465	0.00013	0.94419	1.00000	0.26209	0.00017	1.00000	1.00000	
gene_1862	0.50309	0.00060	1.00000	1.00000	0.00720	1.00000	0.01529	0.01208	
gene_1863	0.04135	0.00001	0.59715	0.35153	0.88829	1.00000	0.10428	0.00627	
gene_1864	1.00000	0.00073	0.95023	0.37421	0.43303	1.00000	0.09715	0.01763	
gene_1865	0.09620	0.00202	1.00000	0.14409	0.14370	1.00000	0.01367	0.00154	
gene_1866	0.45042	0.85981	1.00000	0.23971	0.00059	1.00000	0.00999	0.01392	
gene_1867	0.16496	0.01274	0.14031	1.00000	0.00709	0.44239	1.00000	1.00000	
gene_1868	0.61444	0.00000	0.32308	0.11374	0.32296	1.00000	0.96083	0.03083	
gene_1869	0.10727	1.00000	0.18529	0.15385	1.00000	0.00018	0.03872	0.03303	
gene_1870	0.28619	0.00000	0.84328	1.00000	0.00713	1.00000	0.15527	0.00543	
gene_1871	0.34524	1.00000	1.00000	0.09510	1.00000	0.01197	0.06888	0.00406	
gene_1872	0.16284	1.00000	0.94419	0.06413	0.23718	0.04941	0.42115	1.00000	
gene_1873	1.00000	1.00000	0.16465	0.94567	0.01971	0.00161	0.10534	0.00352	
gene_1874	1.00000	0.11211	0.24514	1.00000	0.00628	0.70190	1.00000	0.02367	
gene_1875	1.00000	0.07460	0.08832	0.71221	0.18561	0.00009	1.00000	1.00000	
gene_1876	0.40294	0.10151	0.94419	0.95089	0.00143	0.24271	0.95538	1.00000	
gene_1877	0.61896	0.00000	0.62947	0.81030	0.00522	1.00000	1.00000	0.00588	
gene_1878	0.14486	0.00213	0.16164	0.89694	1.00000	0.72293	0.42671	0.33115	
gene_1879	0.23974	0.01885	1.00000	0.21946	1.00000	1.00000	0.13187	0.01687	
gene_1880	0.12090	0.00000	1.00000	0.30380	0.24585	1.00000	0.00623	0.03773	
gene_1881	0.10549	0.22535	1.00000	0.37736	1.00000	0.02860	0.06468	0.03843	
gene_1882	1.00000	1.00000	0.94419	1.00000	0.73978	0.00915	1.00000	0.01611	
gene_1883	0.91135	1.00000	0.13740	0.73378	0.00566	0.03681	0.08827	0.01367	
gene_1884	0.18300	0.00005	0.76840	0.60796	0.04468	1.00000	0.89098	1.00000	
gene_1885	1.00000	0.00000	0.27021	1.00000	0.00137	0.00045	1.00000	1.00000	
gene_1886	0.08548	1.00000	1.00000	0.19653	0.43458	0.00005	0.03996	0.00294	
gene_1887	0.95798	0.55202	0.87442	1.00000	1.00000	0.00841	0.55872	0.03154	
gene_1888	0.03913	1.00000	1.00000	0.16159	1.00000	0.01243	0.03305	0.00396	
gene_1889	0.95665	0.00000	0.33553	0.29084	0.00102	0.00003	1.00000	1.00000	
gene_1890	0.20770	0.01170	0.77686	1.00000	0.84264	1.00000	0.05019	0.01783	
gene_1891	0.95798	0.06415	1.00000	0.89694	0.00315	1.00000	0.03444	0.02118	
gene_1892	1.00000	1.00000	0.27601	0.27086	0.00237	0.22136	0.22865	0.02374	
gene_1893	1.00000	0.00001	0.65927	1.00000	0.00688	1.00000	0.84681	0.01675	
gene_1894	0.07233	0.57108	0.52128	0.73892	0.00290	1.00000	0.09898	1.00000	
gene_1895	0.19541	0.10058	0.25741	0.60420	0.00723	0.00015	1.00000	1.00000	
gene_1896	0.36330	0.00000	0.24514	0.53280	0.03024	0.00813	1.00000	1.00000	
gene_1897	1.00000	1.00000	0.40945	0.51083	0.00158	0.00085	0.03623	0.00726	
gene_1898	0.95665	0.00001	1.00000	0.09731	1.00000	0.48388	1.00000	0.02797	
gene_1899	0.29536	1.00000	0.08394	0.66449	0.73038	0.00654	0.10969	0.01593	
gene_1900	1.00000	0.00001	0.18674	0.89694	0.00124	1.00000	0.49250	0.01491	
gene_1901	0.31438	0.27441	1.00000	0.65545	0.04458	1.00000	0.11477	0.00153	
gene_1902	0.26991	0.00007	1.00000	0.37214	1.00000	0.25644	1.00000	0.01713	
gene_1903	0.33725	0.00009	0.85442	0.83158	0.00332	1.00000	0.36359	0.00668	
gene_1904	1.00000	1.00000	0.14173	0.15256	0.19100	0.31927	0.14972	1.00000	
gene_1905	1.00000	1.00000	0.69203	1.00000	0.00202	0.01187	0.22982	0.03825	
gene_1906	0.17694	1.00000	0.72903	0.53909	0.00596	0.00039	0.04759	0.01808	
gene_1907	1.00000	0.00001	0.52321	0.81030	0.01832	0.00011	1.00000	1.00000	
gene_1908	0.67327	0.00001	0.24754	1.00000	0.00088	1.00000	0.36611	0.02348	
gene_1909	0.09053	0.00000	1.00000	0.14075	0.00091	1.00000	0.04486	0.00843	
gene_1910	0.82003	0.00006	1.00000	0.25189	0.01057	1.00000	1.00000	0.05751	
gene_1911	1.00000	1.00000	0.21383	1.00000	0.20432	0.04931	1.00000	0.00787	
gene_1912	0.11143	1.00000	0.95023	0.07386	0.07927	0.00168	0.04174	0.00309	
gene_1913	0.06521	1.00000	0.95023	0.39370	1.00000	0.00908	0.04270	0.01409	
gene_1914	0.23087	0.00001	0.67163	0.77426	1.00000	1.00000	0.26720	0.00987	
gene_1915	0.08981	0.92814	0.45570	1.00000	0.03274	1.00000	0.43021	1.00000	
gene_1916	0.90073	1.00000	0.17772	0.90638	0.00798	0.57716	1.00000	0.02189	
gene_1917	0.21115	0.49488	0.80324	0.55360	0.11836	1.00000	0.10631	0.01488	
gene_1918	0.95362	0.00204	0.23819	1.00000	1.00000	1.00000	0.56000	1.00000	
gene_1919	0.17663	0.00000	1.00000	0.20776	0.00336	1.00000	0.01901	0.02255	
gene_1920	0.04508	0.00003	0.17772	0.29084	0.00246	1.00000	0.18796	1.00000	
gene_1921	0.40309	0.00000	0.64598	1.00000	1.00000	0.02852	0.92100	0.25992	
gene_1922	0.21579	0.90432	0.14173	0.35703	0.00529	0.94249	0.61380	1.00000	
gene_1923	1.00000	1.00000	0.54573	1.00000	0.79626	0.07765	0.12984	0.08179	
gene_1924	0.85884	1.00000	0.27830	0.19237	0.00595	1.00000	1.00000	0.01757	
gene_1925	0.68906	0.00006	0.27601	0.17621	0.00273	1.00000	0.95538	0.00715	
gene_1926	0.13065	0.00000	1.00000	0.20541	0.00268	1.00000	0.08733	0.02443	
gene_1927	0.21488	0.94976	0.30788	0.85298	0.01615	0.97538	0.18735	1.00000	
gene_1928	1.00000	0.00002	0.25012	0.94567	0.00926	1.00000	0.91458	0.96677	
gene_1929	0.06521	0.72133	0.25727	0.55532	0.02348	1.00000	0.40666	1.00000	
gene_1930	0.00433	1.00000	0.07571	0.12188	0.00193	1.00000	0.11223	0.00710	
gene_1931	0.18878	1.00000	0.02560	0.57504	0.00137	1.00000	0.32815	0.03492	
gene_1932	0.03692	0.00000	1.00000	0.29397	0.00570	1.00000	0.06826	0.01667	
gene_1933	0.61896	0.00041	0.77686	1.00000	0.00525	0.00097	1.00000	1.00000	
gene_1934	0.78457	0.08552	0.69891	0.56040	0.71240	1.00000	0.01967	0.96677	
gene_1935	0.16276	0.00000	0.26780	0.14641	1.00000	0.00037	0.15215	1.00000	
gene_1936	0.11458	0.00001	0.07571	0.12523	1.00000	0.00001	0.06010	1.00000	
gene_1937	1.00000	0.00002	0.76840	0.55720	0.00155	0.68991	1.00000	1.00000	
gene_1938	0.64353	1.00000	1.00000	0.89694	1.00000	0.03657	0.73815	0.03756	
gene_1939	1.00000	0.05532	0.65927	1.00000	0.01343	0.00087	1.00000	0.03763	
gene_1940	0.09328	1.00000	1.00000	0.34377	0.05634	0.76290	0.02879	0.23369	
gene_1941	0.74181	0.03300	1.00000	0.57951	0.09564	1.00000	0.04585	0.01831	
gene_1942	1.00000	1.00000	0.33511	0.21946	0.02679	0.07515	1.00000	0.01089	
gene_1943	1.00000	0.00001	0.21538	0.37595	0.03406	1.00000	0.28791	1.00000	
gene_1944	0.08229	0.97792	0.43373	0.77426	0.05460	0.97538	0.64934	1.00000	
gene_1945	0.29993	1.00000	0.62391	0.39370	0.03583	0.00398	0.07219	0.03513	
gene_1946	0.18136	0.00003	1.00000	0.22305	1.00000	0.13576	0.33841	0.04703	
gene_1947	0.30457	0.00065	0.24754	0.13417	0.00864	1.00000	0.67830	1.00000	
gene_1948	0.12790	0.69500	0.25467	1.00000	0.00782	0.97538	0.22721	1.00000	
gene_1949	0.95665	0.00002	1.00000	0.77382	0.00953	1.00000	0.73177	0.13891	
gene_1950	1.00000	0.95249	0.20364	0.70883	0.04889	0.72092	0.88168	0.65318	
gene_1951	1.00000	0.00000	0.81328	0.94567	1.00000	0.21793	0.40640	0.96677	
gene_1952	1.00000	0.00065	1.00000	0.25189	0.00432	1.00000	1.00000	1.00000	
gene_1953	0.11777	1.00000	0.80324	0.35757	1.00000	0.00065	0.03948	0.03567	
gene_1954	1.00000	1.00000	0.72903	0.53613	0.88829	0.00052	0.08518	0.02639	
gene_1955	1.00000	0.91389	0.06884	1.00000	0.03812	0.00656	1.00000	0.02093	
gene_1956	0.15746	0.70977	0.30398	0.94567	0.03417	0.86874	0.10631	1.00000	
gene_1957	0.61444	0.00000	0.94889	0.51660	0.00309	1.00000	0.16627	0.00659	
gene_1958	0.88224	0.00049	0.14969	0.89694	1.00000	1.00000	0.31599	0.00743	
gene_1959	0.66386	0.00002	1.00000	1.00000	0.03194	0.97351	0.07530	1.00000	
gene_1960	1.00000	0.00000	1.00000	1.00000	0.50315	0.00320	1.00000	0.04130	
gene_1961	0.26337	0.00003	1.00000	0.66953	0.01754	1.00000	0.06864	0.00834	
gene_1962	0.71626	1.00000	0.34807	0.73378	0.01264	0.00099	0.11801	0.03889	
gene_1963	0.29993	0.00001	1.00000	0.58345	0.00639	1.00000	0.02695	0.04014	
gene_1964	1.00000	0.00004	0.14400	1.00000	0.00227	1.00000	0.89098	1.00000	
gene_1965	0.07364	1.00000	0.27302	0.49342	0.00168	0.00078	0.05770	0.02633	
gene_1966	0.04355	1.00000	1.00000	0.81314	0.71580	0.00009	0.30846	0.03520	
gene_1967	0.66932	0.11825	1.00000	0.01007	0.26930	1.00000	1.00000	0.07654	
gene_1968	0.34524	0.00000	1.00000	0.63108	0.00029	1.00000	0.16695	0.04122	
gene_1969	0.64043	0.00001	1.00000	1.00000	1.00000	0.46074	0.05298	0.03858	
gene_1970	0.35069	0.83221	0.33511	0.84986	0.05585	1.00000	0.27198	1.00000	
gene_1971	0.45635	0.16033	0.29405	0.78000	0.00763	0.72419	1.00000	1.00000	
gene_1972	0.67327	0.97861	0.59464	0.18332	0.04345	1.00000	0.82642	0.96231	
gene_1973	0.83896	1.00000	0.94889	1.00000	0.01693	0.04470	0.05105	0.00439	
gene_1974	0.91135	0.00989	0.33488	0.81848	0.92190	1.00000	0.95888	0.70824	
gene_1975	0.08650	0.05941	1.00000	0.08762	0.00534	0.00009	1.00000	1.00000	
gene_1976	0.95362	0.05021	0.28475	1.00000	0.03175	1.00000	0.12510	0.01297	
gene_1977	1.00000	0.35834	0.11680	0.08295	1.00000	0.00412	0.03460	0.04744	
gene_1978	0.82928	1.00000	1.00000	0.37736	0.42431	0.00164	0.04653	0.00798	
gene_1979	1.00000	0.47318	0.62391	0.03046	0.04695	1.00000	0.02713	0.01780	
gene_1980	1.00000	0.00457	0.14257	1.00000	0.17508	0.13718	0.95538	1.00000	
gene_1981	0.61896	0.65231	0.16661	0.95089	0.03681	1.00000	0.46482	1.00000	
gene_1982	0.23871	0.00000	0.48000	1.00000	0.00133	0.00016	1.00000	1.00000	
gene_1983	0.27110	0.40202	0.33511	0.28182	1.00000	0.01070	0.15216	0.05100	
gene_1984	0.09135	0.04822	0.33049	0.28182	0.01355	1.00000	0.11341	0.02245	
gene_1985	1.00000	1.00000	0.46710	1.00000	0.39520	0.10486	0.02076	0.01582	
gene_1986	0.08732	1.00000	0.36761	1.00000	0.01383	0.00330	0.10744	0.01011	
gene_1987	0.07946	1.00000	0.35294	0.32556	0.00067	0.00017	0.07043	0.03583	
gene_1988	0.09620	1.00000	0.17427	0.22489	0.00172	1.00000	0.25211	0.01103	
gene_1989	0.06723	1.00000	0.26995	0.23256	0.00232	0.00144	0.16062	0.03434	
gene_1990	1.00000	0.00002	1.00000	0.17969	1.00000	0.20753	0.02653	0.02977	
gene_1991	1.00000	0.18904	0.80876	1.00000	0.57394	0.50056	0.00679	0.00389	
gene_1992	1.00000	0.00000	0.82276	0.07720	1.00000	0.00055	0.12067	0.01452	
gene_1993	0.64591	0.00001	0.16358	1.00000	0.02398	0.00357	1.00000	1.00000	
gene_1994	1.00000	0.18692	0.15681	0.94567	0.13650	0.60938	1.00000	1.00000	
gene_1995	0.12657	1.00000	0.45570	0.63519	0.06554	0.06586	0.10880	0.02726	
gene_1996	0.56569	1.00000	0.20887	0.95089	1.00000	0.07590	0.15744	0.20416	
gene_1997	1.00000	1.00000	0.62391	0.45119	0.05155	0.02095	1.00000	0.07902	
gene_1998	0.05577	0.95124	0.64598	0.09144	0.03357	0.00024	0.23183	1.00000	
gene_1999	0.56508	0.00001	1.00000	0.43103	1.00000	0.01874	0.05421	0.02817	
gene_2000	0.62788	1.00000	0.19929	0.29397	0.00367	0.00041	0.82642	0.02174	
gene_2001	1.00000	0.00476	0.51799	1.00000	0.08926	1.00000	1.00000	0.66596	
gene_2002	0.82003	0.08989	0.38919	0.60420	0.96863	1.00000	1.00000	1.00000	
gene_2003	0.07618	1.00000	1.00000	1.00000	0.88829	0.03574	0.29426	0.01266	
gene_2004	1.00000	0.05673	0.08008	1.00000	0.06539	0.69923	1.00000	1.00000	
gene_2005	1.00000	0.00674	0.17898	0.63108	0.08819	1.00000	0.26923	0.00742	
gene_2006	1.00000	0.00095	0.29770	0.95304	0.11428	1.00000	0.03962	0.03334	
gene_2007	0.71626	0.34616	0.28475	0.95089	0.09110	1.00000	1.00000	0.96498	
gene_2008	1.00000	0.00007	0.36207	0.23659	0.01023	0.00054	1.00000	1.00000	
gene_2009	1.00000	1.00000	0.21383	0.18332	0.01114	0.00127	0.13050	0.01948	
gene_2010	0.16870	0.00103	0.35294	0.09594	0.00415	1.00000	1.00000	1.00000	
gene_2011	1.00000	1.00000	0.80876	1.00000	0.01502	0.74860	0.14080	0.00512	
gene_2012	1.00000	0.33712	1.00000	1.00000	0.66984	1.00000	0.07096	0.81695	
gene_2013	0.66386	0.03592	1.00000	0.81030	0.00511	1.00000	0.89098	0.00903	
gene_2014	0.71626	0.80788	0.95023	1.00000	1.00000	0.02837	0.12088	0.05298	
gene_2015	1.00000	1.00000	0.30398	0.86326	1.00000	0.03880	0.30123	0.07806	
gene_2016	0.64149	0.00000	0.21159	0.28930	0.01145	1.00000	1.00000	0.04411	
gene_2017	0.14105	1.00000	0.38327	0.12939	0.00185	0.00034	0.08366	0.00882	
gene_2018	0.13206	0.35878	1.00000	0.89694	1.00000	0.03120	0.20261	0.07235	
gene_2019	0.11180	0.00003	1.00000	1.00000	1.00000	0.06685	0.11861	0.01820	
gene_2020	0.34524	1.00000	0.35319	0.02706	0.86183	0.22446	0.10190	0.25653	
gene_2021	0.47244	0.04764	1.00000	0.09144	1.00000	0.14536	0.09105	0.03846	
gene_2022	0.85884	1.00000	0.40000	1.00000	0.00178	0.00526	0.25598	0.02007	
gene_2023	0.85884	0.01818	0.24092	0.53613	1.00000	1.00000	1.00000	0.74600	
gene_2024	1.00000	0.97861	0.41895	0.94567	0.00089	0.94080	1.00000	1.00000	
gene_2025	1.00000	1.00000	0.31879	0.22489	0.01699	0.00007	0.07470	0.02699	
gene_2026	0.59131	0.00000	0.28156	0.69768	0.00831	1.00000	0.89575	1.00000	
gene_2027	1.00000	1.00000	0.82276	0.29084	0.01572	0.01243	0.12694	0.00995	
