gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_2006	1.00000	0.00159	0.20380	1.00000	0.05498	1.00000	0.22155	0.03139	
gene_2007	0.72213	0.46485	0.48000	0.95089	0.04830	1.00000	1.00000	0.96498	
gene_2008	0.95665	0.00132	0.31879	0.16704	0.01453	0.00018	1.00000	1.00000	
gene_2009	1.00000	1.00000	0.22662	0.17177	0.04807	0.00007	0.09263	0.02447	
gene_2010	0.08283	0.00012	0.13953	0.27335	0.01713	1.00000	1.00000	1.00000	
gene_2011	1.00000	1.00000	0.94419	0.68110	0.00496	0.34586	0.08452	0.04175	
gene_2012	1.00000	0.34083	1.00000	1.00000	0.47196	1.00000	0.08461	0.64134	
gene_2013	0.78457	0.01291	1.00000	0.94567	0.00528	1.00000	0.92100	0.06199	
gene_2014	0.52931	0.97861	1.00000	0.86711	1.00000	0.22057	0.06771	0.00051	
gene_2015	1.00000	0.94801	0.50704	1.00000	1.00000	0.02455	0.13181	0.07455	
gene_2016	0.57642	0.00000	0.26780	0.26930	0.00691	1.00000	0.95888	0.01689	
gene_2017	0.13963	1.00000	0.31188	0.08651	0.00073	0.00023	0.03136	0.03536	
gene_2018	0.26405	0.16929	0.81683	0.77426	1.00000	0.06090	0.59658	0.04209	
gene_2019	0.38383	0.00000	1.00000	0.86326	1.00000	0.03840	0.06663	0.03495	
gene_2020	0.48010	1.00000	0.42604	0.05990	0.93535	0.44333	0.04607	0.40983	
gene_2021	0.70588	0.07033	1.00000	0.07786	1.00000	0.36115	0.08158	0.04857	
gene_2022	0.85813	1.00000	0.43941	1.00000	0.00177	0.00697	0.27198	0.02811	
gene_2023	0.75260	0.05558	0.21866	0.66497	0.93918	1.00000	1.00000	1.00000	
gene_2024	1.00000	1.00000	0.69231	0.69087	0.01809	1.00000	1.00000	1.00000	
gene_2025	0.95665	1.00000	0.28475	0.20087	0.03082	0.00008	0.09703	0.02280	
gene_2026	0.43056	0.00022	0.42604	0.87640	0.01959	1.00000	1.00000	1.00000	
gene_2027	0.67321	1.00000	0.62116	0.12552	0.00459	0.03658	0.12007	0.01911	
gene_2028	0.33786	1.00000	0.18401	0.17969	0.41719	1.00000	0.22219	0.65625	
gene_2029	0.35069	0.02785	1.00000	0.37741	0.00350	0.23310	0.88168	1.00000	
gene_2030	0.85813	0.54412	1.00000	0.94567	1.00000	0.00130	0.17121	0.10396	
gene_2031	0.37234	1.00000	1.00000	0.30045	0.00221	0.00008	0.54370	0.05370	
gene_2032	0.95362	0.16898	0.17898	0.17508	0.08425	1.00000	1.00000	0.09947	
gene_2033	1.00000	0.00298	0.93300	1.00000	0.03624	0.00038	0.16092	1.00000	
gene_2034	0.18414	0.26749	1.00000	0.53613	1.00000	0.13655	0.02635	0.02933	
gene_2035	0.46586	0.85295	0.32287	0.82540	0.22898	1.00000	1.00000	1.00000	
gene_2036	0.95362	0.00144	0.09008	1.00000	0.00400	1.00000	1.00000	0.90369	
gene_2037	0.75260	1.00000	0.22047	0.87640	0.08669	0.11894	0.13030	1.00000	
gene_2038	0.43692	0.97792	0.45570	0.77382	0.00877	0.00120	0.23082	1.00000	
gene_2039	0.26337	0.02359	0.38298	0.87640	0.02273	0.71472	0.73226	1.00000	
gene_2040	0.14848	0.00081	0.40945	0.31612	1.00000	1.00000	0.34872	0.01022	
gene_2041	0.55449	0.77744	1.00000	0.35067	1.00000	0.03432	0.14080	0.01903	
gene_2042	0.19683	0.41257	1.00000	0.84986	0.03000	1.00000	0.15991	0.02352	
gene_2043	0.03554	0.00211	1.00000	0.18332	0.53854	1.00000	0.24611	0.02205	
gene_2044	0.11054	1.00000	0.94419	0.11844	0.06316	0.00001	0.59603	1.00000	
gene_2045	0.12648	0.00003	0.45194	1.00000	0.00937	1.00000	1.00000	0.01002	
gene_2046	0.07687	0.00575	0.12049	0.23256	0.96863	1.00000	1.00000	0.02608	
gene_2047	0.28163	1.00000	0.35294	0.52174	0.04990	0.00054	0.13376	0.08845	
gene_2048	1.00000	0.97792	0.18933	0.66048	0.25645	1.00000	0.86467	0.03142	
gene_2049	0.41865	0.00027	0.29405	1.00000	0.88829	1.00000	1.00000	0.01054	
gene_2050	1.00000	1.00000	1.00000	0.94567	0.53764	0.00497	0.43373	0.29069	
gene_2051	1.00000	1.00000	0.40678	0.11974	0.00520	0.00085	1.00000	0.03675	
gene_2052	0.28619	0.52340	0.45570	1.00000	0.00750	0.08892	0.08892	1.00000	
gene_2053	0.17490	0.00002	0.23864	1.00000	0.00357	1.00000	0.08707	0.01965	
gene_2054	1.00000	1.00000	0.30036	1.00000	0.03101	0.91267	0.63301	0.04278	
gene_2055	0.90073	0.00285	1.00000	0.95089	0.11278	1.00000	0.91458	0.02284	
gene_2056	1.00000	0.00574	0.21866	0.81848	0.32823	1.00000	0.10503	0.00748	
gene_2057	1.00000	1.00000	0.31879	1.00000	0.02832	0.31587	1.00000	0.10860	
gene_2058	1.00000	0.18718	0.20380	1.00000	0.01760	1.00000	0.96083	0.96498	
gene_2059	0.10959	0.03385	1.00000	0.78000	0.23874	0.31710	1.00000	1.00000	
gene_2060	1.00000	0.00000	0.93300	0.84986	0.00946	0.00164	1.00000	1.00000	
gene_2061	0.81939	0.18993	0.33049	0.78000	0.27501	1.00000	0.82642	1.00000	
gene_2062	0.85813	0.01030	0.15503	1.00000	0.07573	0.95037	1.00000	1.00000	
gene_2063	0.58787	0.09825	0.94419	0.17508	0.02435	1.00000	0.12545	1.00000	
gene_2064	0.09949	0.03565	0.68531	0.75188	0.21692	1.00000	0.10773	0.05430	
gene_2065	1.00000	1.00000	0.14724	1.00000	0.00772	0.01827	0.79141	0.02460	
gene_2066	0.04558	0.02611	1.00000	0.26930	1.00000	0.00068	0.08636	0.07456	
gene_2067	0.21579	0.00004	0.32308	0.25907	0.07496	1.00000	0.14735	0.01958	
gene_2068	0.95362	0.00001	0.16358	0.77382	0.02268	0.00021	1.00000	1.00000	
gene_2069	0.41734	0.00156	0.94419	0.66497	0.62051	1.00000	1.00000	0.02433	
gene_2070	0.17632	1.00000	1.00000	0.35524	1.00000	0.00105	0.04892	0.06129	
gene_2071	0.94777	1.00000	0.26995	1.00000	0.00678	0.06208	0.59427	1.00000	
gene_2072	0.26337	0.01171	0.30398	0.24510	0.00714	1.00000	1.00000	1.00000	
gene_2073	1.00000	1.00000	0.69203	0.57951	0.00452	0.00104	0.17533	0.00454	
gene_2074	0.94777	1.00000	0.38919	1.00000	0.01162	0.54626	0.89098	1.00000	
gene_2075	1.00000	0.00030	0.36207	0.14641	0.05245	1.00000	0.14026	0.00160	
gene_2076	1.00000	1.00000	0.36735	1.00000	0.40272	0.94267	0.22285	0.68104	
gene_2077	1.00000	0.43469	0.94419	1.00000	0.69974	0.58360	0.73226	1.00000	
gene_2078	0.85884	1.00000	0.21866	1.00000	0.01988	0.03751	0.71074	0.02014	
gene_2079	0.69495	1.00000	0.16998	1.00000	0.00380	0.00395	0.47572	0.02352	
gene_2080	0.95362	0.00028	1.00000	0.17177	1.00000	0.25774	0.10258	0.00872	
gene_2081	0.12850	0.00018	0.24514	0.81967	0.00906	1.00000	0.23329	0.07555	
gene_2082	1.00000	1.00000	0.23204	1.00000	0.00398	0.07630	1.00000	0.03134	
gene_2083	0.94777	1.00000	0.30398	1.00000	0.00707	0.00711	0.59658	0.05010	
gene_2084	0.05996	0.00000	0.45570	0.25189	0.18039	0.83451	1.00000	1.00000	
gene_2085	0.15943	0.04473	0.72822	0.49342	1.00000	1.00000	0.84681	0.30385	
gene_2086	1.00000	0.97792	0.45570	0.94567	0.07623	0.33197	0.95538	0.91088	
gene_2087	0.78457	0.00000	0.15959	0.94567	0.02077	0.00429	1.00000	1.00000	
gene_2088	1.00000	1.00000	1.00000	0.77382	0.96659	0.00019	0.14795	0.00965	
gene_2089	0.85884	0.26477	0.36735	1.00000	1.00000	0.00012	1.00000	0.22714	
gene_2090	0.40049	0.88503	1.00000	0.43796	1.00000	0.06534	0.06858	0.00990	
gene_2091	1.00000	0.92542	0.33962	1.00000	0.01433	0.97351	0.39558	1.00000	
gene_2092	0.16568	0.00002	0.33962	0.13032	0.11353	1.00000	1.00000	1.00000	
gene_2093	0.29993	0.00000	0.76840	0.66048	0.00782	0.01012	1.00000	1.00000	
gene_2094	0.78160	1.00000	1.00000	0.17969	0.29616	0.00287	0.16126	0.01974	
gene_2095	1.00000	0.00781	0.69203	0.84986	0.08168	0.00102	0.15744	1.00000	
gene_2096	0.95362	1.00000	0.16358	1.00000	0.00235	0.00009	0.26523	0.03672	
gene_2097	0.46676	0.00001	0.48000	0.37736	0.96659	1.00000	0.05111	0.11333	
gene_2098	0.37953	0.00002	0.18401	0.11947	0.00514	1.00000	0.27702	0.02863	
gene_2099	1.00000	0.39213	1.00000	1.00000	0.49958	0.07422	0.09159	0.01798	
gene_2100	0.38383	0.00007	0.93300	0.57609	0.01701	0.00039	1.00000	1.00000	
gene_2101	0.13855	0.00000	1.00000	0.21016	1.00000	1.00000	0.47985	0.01915	
gene_2102	0.11010	0.00294	1.00000	0.31430	1.00000	0.02075	0.24628	0.37889	
gene_2103	0.07699	1.00000	0.89427	1.00000	0.01199	0.00022	0.28571	0.04209	
gene_2104	0.25606	1.00000	1.00000	0.17969	0.74238	0.04894	0.17358	0.03265	
gene_2105	0.16595	1.00000	0.14969	0.94567	0.06669	0.29136	0.14194	1.00000	
gene_2106	0.11790	1.00000	1.00000	0.37736	0.33694	0.04319	0.23995	0.01552	
gene_2107	0.21610	0.00000	0.39375	0.15129	0.02348	1.00000	0.19662	0.00428	
gene_2108	1.00000	0.00000	0.28475	0.81030	0.00850	0.00387	1.00000	1.00000	
gene_2109	0.67103	0.00157	1.00000	0.77382	0.22456	1.00000	0.08575	0.19743	
gene_2110	0.13252	1.00000	0.34807	0.17508	0.00089	1.00000	0.17049	0.01861	
gene_2111	0.78457	0.35415	0.26209	1.00000	0.02989	0.78139	1.00000	1.00000	
gene_2112	0.60195	0.00000	0.54962	0.21946	0.24886	1.00000	0.28244	0.04653	
gene_2113	0.16302	1.00000	1.00000	0.85298	0.05080	0.13092	0.09989	0.11314	
gene_2114	0.22241	0.00006	0.15584	0.27752	1.00000	0.00073	0.03618	1.00000	
gene_2115	0.19967	0.00007	1.00000	0.73378	1.00000	0.30390	0.31672	0.02048	
gene_2116	0.13855	0.00004	0.36735	0.77426	0.07004	0.00580	1.00000	1.00000	
gene_2117	0.32547	0.01498	0.48000	0.24510	0.01855	1.00000	0.11205	0.01577	
gene_2118	1.00000	1.00000	0.36735	1.00000	0.76090	0.29637	0.76451	0.03855	
gene_2119	1.00000	1.00000	1.00000	1.00000	0.10408	0.00158	0.13030	0.01737	
gene_2120	0.94777	0.26367	0.25727	1.00000	0.06531	0.09742	1.00000	1.00000	
gene_2121	0.27110	0.00021	0.28475	0.22489	0.06119	1.00000	0.30384	0.07836	
gene_2122	1.00000	1.00000	1.00000	0.93413	0.65869	0.00024	0.04513	0.05613	
gene_2123	1.00000	0.00851	0.31879	1.00000	0.04152	1.00000	1.00000	0.58480	
gene_2124	0.22272	0.03716	0.87442	0.63108	0.00666	0.31642	0.18468	1.00000	
gene_2125	0.17860	0.00001	1.00000	0.31430	1.00000	0.00191	0.17315	0.01938	
gene_2126	1.00000	0.07170	0.11890	1.00000	0.00883	0.92096	1.00000	0.96231	
gene_2127	0.16276	0.00007	0.22816	0.39088	0.04266	1.00000	0.09715	0.02241	
gene_2128	0.85813	0.02030	0.33511	0.73378	0.02116	0.24004	1.00000	1.00000	
gene_2129	0.43598	0.00297	0.26209	1.00000	0.03489	1.00000	1.00000	1.00000	
gene_2130	1.00000	0.00072	1.00000	1.00000	0.13542	1.00000	0.95888	0.02087	
gene_2131	1.00000	0.00219	0.26209	0.22489	0.01238	1.00000	0.82642	0.02362	
gene_2132	0.18773	0.00001	0.93300	1.00000	1.00000	0.05891	0.08714	0.01968	
gene_2133	0.55601	0.15450	0.51799	1.00000	0.32924	0.02229	1.00000	1.00000	
gene_2134	0.21656	1.00000	0.44720	0.23059	0.00938	0.00737	0.10243	0.02737	
gene_2135	0.43056	0.02959	0.76840	0.70270	0.00374	0.20690	0.42824	1.00000	
gene_2136	1.00000	0.00007	0.41379	1.00000	0.02819	0.00468	0.64934	1.00000	
gene_2137	1.00000	0.00087	0.94419	0.66497	0.22438	1.00000	1.00000	1.00000	
gene_2138	0.23367	0.00021	0.87442	0.82540	0.02419	1.00000	0.82642	1.00000	
gene_2139	0.23367	0.00003	0.87442	0.77382	0.07445	1.00000	0.88168	0.08229	
gene_2140	0.22000	0.00140	1.00000	0.87640	1.00000	0.82223	0.62215	0.00454	
gene_2141	0.36585	1.00000	1.00000	0.16552	0.66984	0.02318	0.24779	0.09960	
gene_2142	0.58787	0.00084	1.00000	0.69768	1.00000	0.07273	0.17642	0.02639	
gene_2143	0.12417	0.00002	0.40678	0.49342	0.06853	1.00000	0.62154	0.06008	
gene_2144	0.95665	0.05167	0.26995	0.43313	0.12219	1.00000	1.00000	0.07168	
gene_2145	0.38095	0.00006	1.00000	0.77382	0.18267	1.00000	1.00000	0.08755	
gene_2146	1.00000	1.00000	1.00000	0.95089	0.00786	0.06900	0.04535	0.05852	
gene_2147	1.00000	1.00000	0.94419	0.73934	0.53614	0.00057	0.14769	0.14278	
gene_2148	0.22096	0.86487	0.76840	0.37477	0.05113	1.00000	0.25981	0.02231	
gene_2149	0.43169	1.00000	0.17898	0.46802	0.01383	0.00077	0.22821	0.08240	
gene_2150	0.42389	0.00002	0.43373	0.49342	0.04305	1.00000	0.38146	0.10266	
gene_2151	0.48010	1.00000	0.33511	1.00000	0.00188	0.00119	1.00000	0.08221	
gene_2152	0.83896	0.61597	0.17898	0.94567	0.17160	0.00181	1.00000	1.00000	
gene_2153	0.06156	0.00009	0.43373	0.09748	0.01826	1.00000	0.24011	0.01216	
gene_2154	0.58787	0.00722	0.76840	0.89694	1.00000	0.32439	0.83200	0.04256	
gene_2155	0.36241	1.00000	1.00000	0.45090	0.32823	0.00137	0.11429	0.18034	
gene_2156	0.24183	0.00003	1.00000	1.00000	1.00000	0.00338	0.78788	0.08861	
gene_2157	0.24793	0.00002	0.15054	0.36969	0.14650	1.00000	1.00000	1.00000	
gene_2158	1.00000	1.00000	0.21194	0.40139	0.01256	0.97049	0.12284	0.04875	
gene_2159	0.13644	0.00000	0.36207	0.84986	0.54505	0.00476	1.00000	1.00000	
gene_2160	0.39396	0.00267	1.00000	0.28777	1.00000	0.08895	0.24779	0.02546	
gene_2161	0.18773	0.01013	0.27601	0.21262	0.01874	0.00076	1.00000	1.00000	
gene_2162	0.85813	0.79955	0.13589	0.95089	0.22950	1.00000	0.59658	1.00000	
gene_2163	1.00000	0.92814	0.22450	1.00000	0.02432	0.28753	0.82642	1.00000	
gene_2164	0.07896	0.00030	1.00000	0.66497	1.00000	0.97049	0.14945	0.04895	
gene_2165	0.26405	0.00002	0.76840	0.82540	0.03082	1.00000	0.09459	0.04783	
gene_2166	0.40049	0.00005	0.77686	0.26155	1.00000	0.00135	0.91458	1.00000	
gene_2167	1.00000	1.00000	0.40000	0.84986	0.02959	0.01416	0.95538	0.19835	
gene_2168	0.85884	0.00125	0.17772	1.00000	0.24089	1.00000	0.82642	0.03866	
gene_2169	0.03312	0.00891	0.64598	0.46350	0.04112	1.00000	0.57355	1.00000	
gene_2170	0.54493	1.00000	0.34807	0.22396	0.31615	0.00298	0.11429	1.00000	
gene_2171	1.00000	0.89739	0.62609	0.82540	0.97011	0.96825	0.95538	0.04062	
gene_2172	0.82928	0.14846	1.00000	1.00000	0.17914	0.13959	0.38532	1.00000	
gene_2173	0.08732	0.00003	1.00000	0.17969	1.00000	0.21122	0.29450	0.04147	
gene_2174	0.10608	0.00003	1.00000	0.27064	1.00000	0.46231	0.06651	0.10133	
gene_2175	0.03968	0.00002	0.28141	0.94567	0.01194	1.00000	1.00000	1.00000	
gene_2176	0.13223	0.00000	0.45570	0.38536	0.00936	1.00000	0.18419	0.03806	
gene_2177	0.85813	0.00360	0.48000	0.15740	0.00551	1.00000	0.18789	0.07059	
gene_2178	0.09078	1.00000	0.48980	0.58939	0.01744	0.00431	0.22836	0.02712	
gene_2179	0.82928	0.00154	1.00000	0.21771	1.00000	0.15740	0.04253	0.06721	
gene_2180	0.11571	0.00182	0.72822	1.00000	0.31796	0.00142	0.36611	1.00000	
gene_2181	1.00000	1.00000	0.31879	1.00000	0.00836	0.00111	1.00000	0.00937	
gene_2182	1.00000	0.00003	0.62609	0.60848	0.01177	0.00355	1.00000	1.00000	
gene_2183	1.00000	1.00000	0.37725	1.00000	0.02663	0.90820	0.14290	0.01946	
gene_2184	1.00000	1.00000	0.81328	0.93413	0.02574	0.04126	0.52627	0.06689	
gene_2185	0.41558	0.00001	0.28475	0.29084	1.00000	1.00000	0.40954	0.03967	
gene_2186	0.12456	0.00014	0.69203	0.95089	1.00000	0.01511	0.22285	0.05983	
gene_2187	0.35489	0.03473	1.00000	1.00000	0.19773	1.00000	1.00000	0.05777	
gene_2188	0.17302	0.00000	0.43941	0.55351	0.22927	0.00468	1.00000	1.00000	
gene_2189	0.15918	0.17261	0.58537	0.17508	0.01021	1.00000	0.82642	0.07902	
gene_2190	0.94777	1.00000	0.34783	1.00000	0.14975	0.67706	0.08997	0.03825	
gene_2191	0.64043	0.00024	0.69203	1.00000	0.01285	0.00103	1.00000	1.00000	
gene_2192	0.20643	0.15910	0.34807	1.00000	0.05279	0.00278	0.84681	1.00000	
gene_2193	0.19683	0.00001	0.19452	0.21429	0.01873	1.00000	0.19359	0.04209	
gene_2194	0.14550	0.05933	1.00000	0.09748	1.00000	0.00009	0.19673	0.05195	
gene_2195	0.29049	0.00002	0.94419	1.00000	1.00000	0.08745	0.13595	0.26174	
gene_2196	0.09308	0.25817	1.00000	0.19653	1.00000	0.00191	0.18831	0.02122	
gene_2197	0.51928	0.33367	0.37794	0.55351	0.07308	1.00000	0.26923	0.03866	
gene_2198	0.28884	0.00078	1.00000	0.22676	1.00000	0.01513	0.16772	0.04269	
gene_2199	1.00000	0.77418	0.29770	0.95089	0.04708	0.12671	1.00000	1.00000	
gene_2200	1.00000	1.00000	0.81328	1.00000	0.01433	0.01899	0.19729	0.01094	
gene_2201	0.78160	0.00002	0.33962	0.82540	0.50222	1.00000	0.04920	0.02341	
gene_2202	0.95362	0.31500	1.00000	0.30380	0.88829	1.00000	0.56740	0.04205	
gene_2203	0.34245	1.00000	0.65317	0.46012	0.01119	0.00233	0.65697	0.04691	
gene_2204	0.20518	0.01189	1.00000	0.26281	1.00000	0.00352	0.06700	0.04296	
gene_2205	1.00000	0.00057	0.87442	1.00000	0.00782	0.00182	0.16126	1.00000	
gene_2206	1.00000	0.71429	0.54785	1.00000	0.44048	0.00080	1.00000	1.00000	
gene_2207	0.24673	0.00002	0.43941	0.35757	0.00548	1.00000	0.11028	0.06049	
gene_2208	0.54545	0.00007	0.31879	0.54250	0.06010	1.00000	0.27103	0.67441	
gene_2209	0.68906	1.00000	0.21904	1.00000	0.02960	0.12966	0.65697	1.00000	
gene_2210	0.82928	0.00608	0.54785	0.73934	0.06969	0.66248	1.00000	1.00000	
gene_2211	0.43598	0.97711	1.00000	0.73378	1.00000	0.30247	0.05428	0.08775	
gene_2212	1.00000	0.00031	0.94419	0.69768	1.00000	0.04401	1.00000	1.00000	
gene_2213	0.08570	1.00000	0.31461	0.42237	0.02286	0.00119	0.26923	0.05598	
gene_2214	0.32698	1.00000	0.37725	0.63025	0.01956	0.00241	0.06759	0.02012	
gene_2215	0.53571	1.00000	0.45570	0.55351	0.01352	0.00058	0.10475	0.18072	
gene_2216	0.90073	0.00004	0.19765	1.00000	0.06946	1.00000	0.35582	0.02608	
gene_2217	0.47329	0.00204	0.29405	0.27752	0.08168	1.00000	0.24507	0.20095	
gene_2218	0.21248	0.00000	0.38919	1.00000	0.96659	1.00000	0.95538	1.00000	
gene_2219	0.19272	0.00000	0.51799	0.48465	0.01603	1.00000	0.18512	0.08322	
gene_2220	1.00000	0.23987	0.24092	0.84986	0.04527	0.06848	1.00000	1.00000	
gene_2221	0.31000	0.01171	1.00000	0.54250	1.00000	0.06734	0.08220	0.51094	
gene_2222	0.29049	0.00001	0.29770	1.00000	0.03735	0.00400	1.00000	1.00000	
gene_2223	0.32282	0.25837	0.52711	0.27894	0.22053	1.00000	0.10109	0.12518	
gene_2224	0.21273	0.05486	0.94889	0.57609	0.77649	1.00000	1.00000	0.08746	
gene_2225	1.00000	1.00000	0.30788	1.00000	0.04237	0.01924	0.40211	0.08773	
gene_2226	0.14804	0.00014	1.00000	0.55351	1.00000	0.27999	0.11583	0.03713	
gene_2227	0.16899	0.00000	0.27830	0.55351	0.11253	1.00000	0.32763	0.09093	
gene_2228	0.11929	1.00000	0.51799	0.46012	0.11186	0.00148	0.18062	0.06209	
gene_2229	1.00000	0.04419	0.94419	0.58345	1.00000	0.02945	0.28752	0.02736	
gene_2230	0.08379	0.00010	0.48000	0.18519	0.00231	1.00000	0.18020	0.05405	
gene_2231	0.21115	0.00006	0.82276	1.00000	1.00000	0.00060	0.46063	0.01795	
gene_2232	1.00000	0.27992	0.87442	0.46012	0.12276	1.00000	0.31930	0.06522	
gene_2233	0.10028	0.00029	1.00000	0.27752	1.00000	0.01674	0.44883	0.11930	
gene_2234	0.67327	1.00000	0.58537	0.48465	0.02819	0.00024	0.23838	0.11002	
gene_2235	0.17602	1.00000	0.07419	0.87640	0.04191	0.00009	0.19267	0.02455	
gene_2236	0.13650	1.00000	0.54962	0.58939	0.72219	0.64940	0.11394	0.05399	
gene_2237	0.19163	1.00000	0.57029	0.41783	0.03078	0.00242	0.21526	0.09526	
gene_2238	0.15943	0.00003	0.16661	0.16502	0.01640	1.00000	0.17433	0.04391	
gene_2239	0.55449	0.30848	1.00000	0.36969	1.00000	0.00912	0.20085	0.09545	
gene_2240	0.78457	0.00196	0.37306	0.73892	0.06076	1.00000	0.54606	0.85913	
gene_2241	0.49162	0.00009	0.18394	0.38810	0.02948	1.00000	0.33061	0.06226	
gene_2242	0.19759	0.00046	0.36207	1.00000	0.80723	0.00104	0.40535	1.00000	
gene_2243	0.28008	0.00019	0.29405	0.37736	0.02458	0.00451	1.00000	1.00000	
gene_2244	0.85884	0.10688	1.00000	0.77382	1.00000	0.02317	0.00671	0.04380	
gene_2245	0.85813	0.95117	0.69203	0.25189	0.17373	1.00000	0.13376	0.02055	
gene_2246	0.61444	1.00000	0.82276	0.36969	0.02084	1.00000	0.12636	0.02172	
gene_2247	0.51744	1.00000	0.35294	1.00000	0.02318	0.00057	0.27702	0.02002	
gene_2248	1.00000	0.84999	0.45570	1.00000	0.03872	0.03653	1.00000	1.00000	
gene_2249	0.70588	0.00015	0.72822	1.00000	0.00225	1.00000	0.88136	0.16138	
gene_2250	1.00000	0.30765	0.75000	1.00000	0.01944	1.00000	0.95888	0.08443	
gene_2251	0.49646	0.00062	0.87442	0.42766	0.02139	0.77755	0.61433	1.00000	
gene_2252	0.40405	0.00056	0.17452	0.54250	0.02349	1.00000	0.17728	0.02854	
gene_2253	0.95665	0.00006	0.58537	0.66449	0.03248	0.00159	0.52671	1.00000	
gene_2254	0.85884	0.38395	0.80324	0.73378	0.31796	0.94267	1.00000	0.34766	
gene_2255	0.94777	1.00000	0.43941	1.00000	0.03182	0.21528	0.62154	1.00000	
gene_2256	0.93578	1.00000	0.38298	0.40844	0.88829	0.00149	0.14260	0.13882	
gene_2257	0.44071	1.00000	1.00000	1.00000	0.05407	0.00100	1.00000	0.00395	
gene_2258	0.41865	0.00022	0.45570	0.86326	0.17313	0.04574	0.54606	1.00000	
gene_2259	0.60606	0.34033	0.87442	0.35993	1.00000	0.22800	0.10445	0.05062	
gene_2260	0.22421	0.00016	0.51799	0.29084	0.01255	0.00263	1.00000	1.00000	
gene_2261	0.10705	1.00000	0.48000	1.00000	0.00525	0.00317	0.95888	0.01447	
gene_2262	1.00000	1.00000	0.60000	1.00000	0.04807	0.00507	0.22836	0.04001	
gene_2263	1.00000	0.00398	0.58537	0.81848	0.05747	0.93845	1.00000	1.00000	
gene_2264	1.00000	1.00000	0.76840	0.90638	0.22427	0.04170	1.00000	0.05121	
gene_2265	0.91135	0.06619	0.30398	0.93413	0.74238	1.00000	1.00000	0.85913	
gene_2266	0.90073	0.00612	1.00000	0.64516	1.00000	0.21036	0.36954	0.21537	
gene_2267	0.49162	0.22745	1.00000	0.31430	1.00000	0.00730	0.21040	0.20052	
gene_2268	0.11571	0.00000	1.00000	0.54250	1.00000	0.81625	0.25981	0.04025	
gene_2269	1.00000	1.00000	0.53731	0.93413	1.00000	0.01779	0.79141	0.02716	
gene_2270	0.87932	0.00627	1.00000	0.82540	1.00000	0.01861	0.82642	0.05346	
gene_2271	0.87932	0.00148	1.00000	1.00000	1.00000	0.19033	0.22693	0.17098	
gene_2272	0.78457	0.00153	0.45570	0.54250	0.03172	1.00000	0.90329	0.03212	
gene_2273	0.27329	0.00011	1.00000	0.24510	1.00000	0.02122	0.22168	0.02128	
gene_2274	1.00000	0.00000	0.76840	0.69274	0.03975	0.00024	0.12574	1.00000	
gene_2275	1.00000	0.56009	0.40678	1.00000	0.01251	0.03418	1.00000	1.00000	
gene_2276	0.11288	0.06551	0.81328	0.26667	0.33793	1.00000	0.23329	0.06483	
gene_2277	0.36454	0.01832	0.21347	0.26930	1.00000	0.05092	0.10994	0.15201	
gene_2278	0.29133	0.00970	0.44720	0.93413	0.15551	0.00709	0.78474	1.00000	
gene_2279	0.20643	0.00444	0.35319	0.66048	1.00000	1.00000	1.00000	1.00000	
gene_2280	0.82589	1.00000	0.37306	0.23059	1.00000	0.06512	0.35237	0.01969	
gene_2281	0.29049	0.00017	1.00000	0.69768	1.00000	0.05898	0.16055	0.01713	
gene_2282	0.31836	1.00000	0.82276	1.00000	0.09542	0.00088	1.00000	0.11815	
gene_2283	0.32385	0.00027	0.43373	0.13417	0.05460	0.00159	1.00000	1.00000	
gene_2284	0.61896	0.59569	1.00000	1.00000	1.00000	0.54143	0.95538	0.09729	
gene_2285	0.31000	0.00002	1.00000	0.93413	1.00000	0.00111	0.62154	0.00701	
gene_2286	0.64149	0.00271	0.30788	1.00000	0.29705	1.00000	0.31599	0.63890	
gene_2287	0.95362	0.00000	0.54962	0.69768	1.00000	0.54877	1.00000	0.05930	
gene_2288	0.18399	0.00030	1.00000	1.00000	0.06398	0.23578	1.00000	0.06075	
gene_2289	0.19683	0.00119	0.51799	1.00000	0.25444	1.00000	0.49146	1.00000	
gene_2290	0.90073	1.00000	1.00000	0.69274	0.71411	0.10521	0.59658	0.03520	
gene_2291	0.32385	0.04676	0.29770	0.32949	1.00000	0.15468	0.28775	0.05019	
gene_2292	1.00000	0.00028	0.76840	0.69768	0.03905	0.00662	0.10744	1.00000	
gene_2293	1.00000	0.90376	0.45570	1.00000	0.02333	0.04209	0.23082	1.00000	
gene_2294	0.27931	0.00206	0.75000	0.25189	0.05308	1.00000	0.89098	0.00435	
gene_2295	1.00000	1.00000	0.53731	0.82540	0.03214	0.00179	0.11716	0.05286	
gene_2296	0.19235	0.01931	1.00000	0.67720	0.10820	0.08167	0.60870	1.00000	
gene_2297	0.34126	1.00000	0.42604	0.58939	0.02892	0.00123	0.22097	0.11070	
gene_2298	0.43598	1.00000	0.50704	0.29880	0.67965	0.00435	0.21654	0.06104	
gene_2299	0.49162	0.00022	0.42604	0.58939	0.37113	1.00000	0.35582	0.05647	
gene_2300	0.74510	0.67204	0.45570	1.00000	0.06661	0.06151	1.00000	1.00000	
gene_2301	0.25287	1.00000	0.32308	0.30380	0.06498	0.00330	0.44390	0.07106	
gene_2302	0.31000	1.00000	0.67290	0.20541	0.01956	0.00148	0.09450	0.01266	
